category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),17,BHAGALPUR (BGP),MALDA TOWN (MLDT),B5,30,Upper Berth,,4
THIRD AC (3A),17,BHAGALPUR (BGP),MALDA TOWN (MLDT),B5,31,Side Lower Berth,,4
THIRD AC (3A),17,BHAGALPUR (BGP),MALDA TOWN (MLDT),B5,52,Lower Berth,,7
THIRD AC (3A),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),18,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,44,Lower Berth,,6
THIRD AC (3A),18,BHAGALPUR (BGP),MALDA TOWN (MLDT),B3,17,Lower Berth,,3
THIRD AC (3A),18,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,67,Upper Berth,,9
THIRD AC (3A),18,AMETHI (AME),VARANASI JN (BSB),B3,34,Middle Berth,,5
THIRD AC (3A),18,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B3,53,Middle Berth,,7
THIRD AC (3A),18,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B3,50,Middle Berth,,7
THIRD AC (3A),18,JAMALPUR JN (JMP),MALDA TOWN (MLDT),B5,7,Side Lower Berth,,1
THIRD AC (3A),18,BHAGALPUR (BGP),MALDA TOWN (MLDT),B6,20,Lower Berth,,3
THIRD AC (3A),18,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,56,Side Upper Berth,,7
THIRD AC (3A),18,BHAGALPUR (BGP),MALDA TOWN (MLDT),B4,7,Side Lower Berth,,1
THIRD AC (3A),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),19,BHAGALPUR (BGP),MALDA TOWN (MLDT),B4,48,Side Upper Berth,,6
THIRD AC (3A),19,BHAGALPUR (BGP),MALDA TOWN (MLDT),B5,32,Side Upper Berth,,4
THIRD AC (3A),19,LUCKNOW NR (LKO),VARANASI JN (BSB),B2,60,Lower Berth,,8
THIRD AC (3A),19,BHAGALPUR (BGP),MALDA TOWN (MLDT),B3,20,Lower Berth,,3
THIRD AC (3A),19,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,62,Upper Berth,,8
THIRD AC (3A),19,RAE BARELI JN (RBL),VARANASI JN (BSB),B2,64,Side Upper Berth,,8
THIRD AC (3A),19,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,65,Lower Berth,,9
THIRD AC (3A),19,PIRPAINTI (PPT),MALDA TOWN (MLDT),B3,14,Upper Berth,,2
THIRD AC (3A),19,PIRPAINTI (PPT),MALDA TOWN (MLDT),B3,13,Middle Berth,,2
THIRD AC (3A),19,AMETHI (AME),VARANASI JN (BSB),B3,32,Side Upper Berth,,4
THIRD AC (3A),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),20,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B3,51,Upper Berth,,7
THIRD AC (3A),20,AMETHI (AME),VARANASI JN (BSB),B3,30,Upper Berth,,4
THIRD AC (3A),20,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B3,49,Lower Berth,,7
THIRD AC (3A),20,RAE BARELI JN (RBL),VARANASI JN (BSB),B3,46,Upper Berth,,6
THIRD AC (3A),20,AMETHI (AME),VARANASI JN (BSB),B3,45,Middle Berth,,6
THIRD AC (3A),20,JAMALPUR JN (JMP),MALDA TOWN (MLDT),B5,12,Lower Berth,,2
THIRD AC (3A),20,RAE BARELI JN (RBL),VARANASI JN (BSB),B2,59,Upper Berth,,8
THIRD AC (3A),20,BARHARWA JN (BHW),MALDA TOWN (MLDT),B2,21,Middle Berth,,3
THIRD AC (3A),20,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,68,Lower Berth,,9
THIRD AC (3A),20,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,50,Middle Berth,,7
THIRD AC (3A),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),21,LUCKNOW NR (LKO),ARA JN (ARA),B3,12,Lower Berth,,2
THIRD AC (3A),21,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,52,Lower Berth,,7
THIRD AC (3A),21,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,53,Middle Berth,,7
THIRD AC (3A),21,JAMALPUR JN (JMP),MALDA TOWN (MLDT),B3,9,Lower Berth,,2
THIRD AC (3A),21,BHAGALPUR (BGP),MALDA TOWN (MLDT),B5,68,Lower Berth,,9
THIRD AC (3A),21,BARHARWA JN (BHW),MALDA TOWN (MLDT),B3,4,Lower Berth,,1
THIRD AC (3A),21,BHAGALPUR (BGP),MALDA TOWN (MLDT),B3,5,Middle Berth,,1
THIRD AC (3A),21,LUCKNOW NR (LKO),RAE BARELI JN (RBL),B4,9,Lower Berth,,2
THIRD AC (3A),21,LUCKNOW NR (LKO),VARANASI JN (BSB),B2,41,Lower Berth,,6
THIRD AC (3A),21,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,51,Upper Berth,,7
THIRD AC (3A),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),22,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),B2,54,Upper Berth,,7
THIRD AC (3A),22,BHAGALPUR (BGP),MALDA TOWN (MLDT),B4,45,Middle Berth,,6
THIRD AC (3A),22,RAE BARELI JN (RBL),VARANASI JN (BSB),B2,57,Lower Berth,,8
THIRD AC (3A),22,PIRPAINTI (PPT),MALDA TOWN (MLDT),B2,20,Lower Berth,,3
THIRD AC (3A),22,BARHARWA JN (BHW),MALDA TOWN (MLDT),B4,25,Lower Berth,,4
THIRD AC (3A),22,PIRPAINTI (PPT),MALDA TOWN (MLDT),B1,37,Middle Berth,,5
THIRD AC (3A),22,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,34,Middle Berth,,5
THIRD AC (3A),22,BARHARWA JN (BHW),MALDA TOWN (MLDT),B2,19,Upper Berth,,3
THIRD AC (3A),22,PATNA JN (PNBE),KIUL JN (KIUL),B1,30,Upper Berth,,4
THIRD AC (3A),22,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,29,Middle Berth,,4
THIRD AC (3A),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),23,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,26,Middle Berth,,4
THIRD AC (3A),23,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,25,Lower Berth,,4
THIRD AC (3A),23,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),B1,20,Lower Berth,,3
THIRD AC (3A),23,AMETHI (AME),VARANASI JN (BSB),B3,48,Side Upper Berth,,6
THIRD AC (3A),23,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),B1,17,Lower Berth,,3
THIRD AC (3A),23,PIRPAINTI (PPT),MALDA TOWN (MLDT),B2,17,Lower Berth,,3
THIRD AC (3A),23,BARHARWA JN (BHW),MALDA TOWN (MLDT),B1,13,Middle Berth,,2
THIRD AC (3A),23,BARHARWA JN (BHW),MALDA TOWN (MLDT),B1,11,Upper Berth,,2
THIRD AC (3A),23,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),B1,31,Side Lower Berth,,4
THIRD AC (3A),23,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),B1,9,Lower Berth,,2
THIRD AC (3A),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),24,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,28,Lower Berth,,4
THIRD AC (3A),24,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,27,Upper Berth,,4
THIRD AC (3A),24,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,5,Middle Berth,,1
THIRD AC (3A),24,BHAGALPUR (BGP),MALDA TOWN (MLDT),B1,4,Lower Berth,,1
THIRD AC (3A),24,BARHARWA JN (BHW),MALDA TOWN (MLDT),B1,2,Middle Berth,,1
THIRD AC (3A),24,AMETHI (AME),VARANASI JN (BSB),B1,1,Lower Berth,,1
THIRD AC (3A),24,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),B1,39,Side Lower Berth,,5
THIRD AC (3A),24,BARHARWA JN (BHW),MALDA TOWN (MLDT),B1,16,Side Upper Berth,,2
THIRD AC (3A),24,PIRPAINTI (PPT),MALDA TOWN (MLDT),B1,36,Lower Berth,,5
THIRD AC (3A),24,BARHARWA JN (BHW),MALDA TOWN (MLDT),B1,14,Upper Berth,,2
SLEEPER CLASS (SL),1,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,46,Upper Berth,,6
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,48,Side Upper Berth,,6
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S1,20,Lower Berth,,3
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,43,Upper Berth,,6
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,45,Middle Berth,,6
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,24,Side Upper Berth,,3
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,51,Upper Berth,,7
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,58,Middle Berth,,8
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S2,17,Lower Berth,,3
SLEEPER CLASS (SL),1,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,35,Upper Berth,,5
SLEEPER CLASS (SL),2,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,17,Lower Berth,,3
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,78,Upper Berth,,10
SLEEPER CLASS (SL),2,HAPUR (HPU),MORADABAD (MB),S2,11,Upper Berth,,2
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,40,Side Upper Berth,,5
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,10,Middle Berth,,2
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,42,Middle Berth,,6
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,66,Middle Berth,,9
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S2,55,Side Lower Berth,,7
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,14,Upper Berth,,2
SLEEPER CLASS (SL),2,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S2,5,Middle Berth,,1
SLEEPER CLASS (SL),3,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S2,20,Lower Berth,,3
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,19,Upper Berth,,3
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,57,Lower Berth,,8
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,80,Side Upper Berth,,10
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,31,Side Lower Berth,,4
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S1,62,Upper Berth,,8
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,13,Middle Berth,,2
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,25,Lower Berth,,4
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S3,77,Middle Berth,,10
SLEEPER CLASS (SL),3,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S4,12,Lower Berth,,2
SLEEPER CLASS (SL),4,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,23,Side Lower Berth,,3
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,16,Side Upper Berth,,2
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,15,Side Lower Berth,,2
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,78,Upper Berth,,10
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S5,49,Lower Berth,,7
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,60,Lower Berth,,8
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S2,59,Upper Berth,,8
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,6,Upper Berth,,1
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S4,20,Lower Berth,,3
SLEEPER CLASS (SL),4,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S3,33,Lower Berth,,5
SLEEPER CLASS (SL),5,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,14,Upper Berth,,2
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S3,35,Upper Berth,,5
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S5,7,Side Lower Berth,,1
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S5,8,Side Upper Berth,,1
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S6,32,Side Upper Berth,,4
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S4,28,Lower Berth,,4
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,10,Middle Berth,,2
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S3,12,Lower Berth,,2
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S3,34,Middle Berth,,5
SLEEPER CLASS (SL),5,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S4,31,Side Lower Berth,,4
SLEEPER CLASS (SL),6,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S5,17,Lower Berth,,3
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S4,23,Side Lower Berth,,3
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S6,4,Lower Berth,,1
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S3,73,Lower Berth,,10
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S4,17,Lower Berth,,3
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S7,5,Middle Berth,,1
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S5,50,Middle Berth,,7
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S4,47,Side Lower Berth,,6
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S4,25,Lower Berth,,4
SLEEPER CLASS (SL),6,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S4,39,Side Lower Berth,,5
SLEEPER CLASS (SL),7,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S5,4,Lower Berth,,1
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S3,76,Lower Berth,,10
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S4,9,Lower Berth,,2
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S7,17,Lower Berth,,3
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S6,22,Upper Berth,,3
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S6,44,Lower Berth,,6
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S4,15,Side Lower Berth,,2
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S5,51,Upper Berth,,7
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S6,21,Middle Berth,,3
SLEEPER CLASS (SL),7,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S6,42,Middle Berth,,6
SLEEPER CLASS (SL),8,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S6,43,Upper Berth,,6
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S6,64,Side Upper Berth,,8
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S8,15,Side Lower Berth,,2
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S6,47,Side Lower Berth,,6
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S8,23,Side Lower Berth,,3
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S7,2,Middle Berth,,1
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S6,18,Middle Berth,,3
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S5,56,Side Upper Berth,,7
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S7,29,Middle Berth,,4
SLEEPER CLASS (SL),8,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S8,63,Side Lower Berth,,8
SLEEPER CLASS (SL),9,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S6,19,Upper Berth,,3
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),HAPUR (HPU),S6,41,Lower Berth,,6
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S7,30,Upper Berth,,4
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S7,47,Side Lower Berth,,6
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S8,25,Lower Berth,,4
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S7,39,Side Lower Berth,,5
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S8,50,Middle Berth,,7
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S8,51,Upper Berth,,7
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S8,52,Lower Berth,,7
SLEEPER CLASS (SL),9,ANAND VIHAR TRM (ANVT),GHAZIABAD (GZB),S6,39,Side Lower Berth,,5
SLEEPER CLASS (SL),10,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),10,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S8,70,Upper Berth,,9
SLEEPER CLASS (SL),10,ANAND VIHAR TRM (ANVT),MORADABAD (MB),S8,80,Side Upper Berth,,10
SLEEPER CLASS (SL),10,ANAND VIHAR TRM (ANVT),BAREILLY (BE),S8,9,Lower Berth,,2
SLEEPER CLASS (SL),10,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,68,Lower Berth,,9
SLEEPER CLASS (SL),10,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,48,Side Upper Berth,,6
SLEEPER CLASS (SL),10,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,28,Lower Berth,,4
SLEEPER CLASS (SL),10,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S7,57,Lower Berth,,8
SLEEPER CLASS (SL),10,HATHIDAH JN (HTZ),MALDA TOWN (MLDT),S7,37,Middle Berth,,5
SLEEPER CLASS (SL),10,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,38,Upper Berth,,5
SLEEPER CLASS (SL),10,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,76,Lower Berth,,10
SLEEPER CLASS (SL),11,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),11,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,78,Upper Berth,,10
SLEEPER CLASS (SL),11,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,7,Side Lower Berth,,1
SLEEPER CLASS (SL),11,MORADABAD (MB),BAREILLY (BE),S7,27,Upper Berth,,4
SLEEPER CLASS (SL),11,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,56,Side Upper Berth,,7
SLEEPER CLASS (SL),11,ARA JN (ARA),PATNA JN (PNBE),S8,73,Lower Berth,,10
SLEEPER CLASS (SL),11,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,70,Upper Berth,,9
SLEEPER CLASS (SL),11,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S7,58,Middle Berth,,8
SLEEPER CLASS (SL),11,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,79,Side Lower Berth,,10
SLEEPER CLASS (SL),11,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,68,Lower Berth,,9
SLEEPER CLASS (SL),11,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,37,Middle Berth,,5
SLEEPER CLASS (SL),12,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),12,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,36,Lower Berth,,5
SLEEPER CLASS (SL),12,KIUL JN (KIUL),MALDA TOWN (MLDT),S8,55,Side Lower Berth,,7
SLEEPER CLASS (SL),12,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,33,Lower Berth,,5
SLEEPER CLASS (SL),12,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,53,Middle Berth,,7
SLEEPER CLASS (SL),12,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S6,38,Upper Berth,,5
SLEEPER CLASS (SL),12,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,46,Upper Berth,,6
SLEEPER CLASS (SL),12,KIUL JN (KIUL),MALDA TOWN (MLDT),S6,48,Side Upper Berth,,6
SLEEPER CLASS (SL),12,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,17,Lower Berth,,3
SLEEPER CLASS (SL),12,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,35,Upper Berth,,5
SLEEPER CLASS (SL),12,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,52,Lower Berth,,7
SLEEPER CLASS (SL),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),13,KIUL JN (KIUL),MALDA TOWN (MLDT),S7,33,Lower Berth,,5
SLEEPER CLASS (SL),13,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,11,Upper Berth,,2
SLEEPER CLASS (SL),13,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,49,Lower Berth,,7
SLEEPER CLASS (SL),13,HATHIDAH JN (HTZ),MALDA TOWN (MLDT),S7,38,Upper Berth,,5
SLEEPER CLASS (SL),13,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,36,Lower Berth,,5
SLEEPER CLASS (SL),13,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,4,Lower Berth,,1
SLEEPER CLASS (SL),13,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,40,Side Upper Berth,,5
SLEEPER CLASS (SL),13,MORADABAD (MB),BAREILLY (BE),S7,26,Middle Berth,,4
SLEEPER CLASS (SL),13,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S6,28,Lower Berth,,4
SLEEPER CLASS (SL),13,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,66,Middle Berth,,9
SLEEPER CLASS (SL),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),14,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,65,Lower Berth,,9
SLEEPER CLASS (SL),14,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,34,Middle Berth,,5
SLEEPER CLASS (SL),14,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,12,Lower Berth,,2
SLEEPER CLASS (SL),14,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S6,62,Upper Berth,,8
SLEEPER CLASS (SL),14,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S6,61,Middle Berth,,8
SLEEPER CLASS (SL),14,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,40,Side Upper Berth,,5
SLEEPER CLASS (SL),14,BARHARWA JN (BHW),MALDA TOWN (MLDT),S7,56,Side Upper Berth,,7
SLEEPER CLASS (SL),14,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S6,16,Side Upper Berth,,2
SLEEPER CLASS (SL),14,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,40,Side Upper Berth,,5
SLEEPER CLASS (SL),14,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,33,Lower Berth,,5
SLEEPER CLASS (SL),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),15,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,20,Lower Berth,,3
SLEEPER CLASS (SL),15,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,6,Upper Berth,,1
SLEEPER CLASS (SL),15,BHAGALPUR (BGP),MALDA TOWN (MLDT),S5,4,Lower Berth,,1
SLEEPER CLASS (SL),15,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,28,Lower Berth,,4
SLEEPER CLASS (SL),15,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,64,Side Upper Berth,,8
SLEEPER CLASS (SL),15,KIUL JN (KIUL),MALDA TOWN (MLDT),S7,36,Lower Berth,,5
SLEEPER CLASS (SL),15,PIRPAINTI (PPT),MALDA TOWN (MLDT),S5,55,Side Lower Berth,,7
SLEEPER CLASS (SL),15,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,17,Lower Berth,,3
