category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),8,BATHINDA JN (BTI),DELHI (DLI),B1,43,Upper Berth,,6
THIRD AC (3A),8,BATHINDA JN (BTI),DELHI (DLI),B2,63,Side Lower Berth,,8
THIRD AC (3A),9,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),9,BATHINDA JN (BTI),DELHI (DLI),B2,65,Lower Berth,,9
THIRD AC (3A),9,GOHANA (GHNA),DELHI (DLI),B2,45,Middle Berth,,6
THIRD AC (3A),9,NARELA (NUR),DELHI (DLI),B2,46,Upper Berth,,6
THIRD AC (3A),9,BATHINDA JN (BTI),DELHI (DLI),B2,28,Lower Berth,,4
THIRD AC (3A),9,BATHINDA JN (BTI),DELHI (DLI),B2,54,Upper Berth,,7
THIRD AC (3A),9,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,19,Upper Berth,,3
THIRD AC (3A),9,BATHINDA JN (BTI),JIND JN (JIND),B2,57,Lower Berth,,8
THIRD AC (3A),9,SONIPAT (SNP),DELHI (DLI),B2,57,Lower Berth,,8
THIRD AC (3A),9,BATHINDA JN (BTI),DELHI (DLI),B2,61,Middle Berth,,8
THIRD AC (3A),9,BATHINDA JN (BTI),MAUR (MAUR),B1,63,Side Lower Berth,,8
THIRD AC (3A),10,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),10,SONIPAT (SNP),DELHI (DLI),B2,43,Upper Berth,,6
THIRD AC (3A),10,BATHINDA JN (BTI),JIND JN (JIND),B3,26,Middle Berth,,4
THIRD AC (3A),10,BATHINDA JN (BTI),DELHI (DLI),B2,10,Middle Berth,,2
THIRD AC (3A),10,BATHINDA JN (BTI),MANSA (MSZ),B3,4,Lower Berth,,1
THIRD AC (3A),10,BATHINDA JN (BTI),DELHI (DLI),B2,32,Side Upper Berth,,4
THIRD AC (3A),10,BATHINDA JN (BTI),DELHI (DLI),B2,15,Side Lower Berth,,2
THIRD AC (3A),10,BATHINDA JN (BTI),DELHI (DLI),B3,39,Side Lower Berth,,5
THIRD AC (3A),10,BATHINDA JN (BTI),JIND JN (JIND),B3,17,Lower Berth,,3
THIRD AC (3A),10,BATHINDA JN (BTI),DELHI (DLI),B2,59,Upper Berth,,8
THIRD AC (3A),10,BATHINDA JN (BTI),MANSA (MSZ),B2,20,Lower Berth,,3
THIRD AC (3A),11,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),11,BATHINDA JN (BTI),KHURJA JN (KRJ),B2,2,Middle Berth,,1
THIRD AC (3A),11,BATHINDA JN (BTI),KHURJA JN (KRJ),B2,64,Side Upper Berth,,8
THIRD AC (3A),11,BATHINDA JN (BTI),DELHI (DLI),B2,66,Middle Berth,,9
THIRD AC (3A),11,BATHINDA JN (BTI),DELHI (DLI),B2,67,Upper Berth,,9
THIRD AC (3A),11,BATHINDA JN (BTI),DELHI (DLI),B2,68,Lower Berth,,9
THIRD AC (3A),11,BATHINDA JN (BTI),DELHI (DLI),B2,50,Middle Berth,,7
THIRD AC (3A),11,BATHINDA JN (BTI),BUDHLADA (BLZ),B2,52,Lower Berth,,7
THIRD AC (3A),11,BATHINDA JN (BTI),MANSA (MSZ),B3,2,Middle Berth,,1
THIRD AC (3A),11,BATHINDA JN (BTI),DELHI (DLI),B2,35,Upper Berth,,5
THIRD AC (3A),11,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,18,Middle Berth,,3
THIRD AC (3A),12,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),12,BATHINDA JN (BTI),DELHI (DLI),B3,37,Middle Berth,,5
THIRD AC (3A),12,BATHINDA JN (BTI),DELHI (DLI),B3,14,Upper Berth,,2
THIRD AC (3A),12,BATHINDA JN (BTI),DELHI (DLI),B2,22,Upper Berth,,3
THIRD AC (3A),12,BATHINDA JN (BTI),DELHI (DLI),B3,32,Side Upper Berth,,4
THIRD AC (3A),12,NARELA (NUR),GHAZIABAD (GZB),B3,9,Lower Berth,,2
THIRD AC (3A),12,BATHINDA JN (BTI),MANSA (MSZ),B3,9,Lower Berth,,2
THIRD AC (3A),12,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,66,Middle Berth,,9
THIRD AC (3A),12,BATHINDA JN (BTI),DELHI (DLI),B3,24,Side Upper Berth,,3
THIRD AC (3A),12,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,21,Middle Berth,,3
THIRD AC (3A),12,BATHINDA JN (BTI),DELHI (DLI),B4,6,Upper Berth,,1
THIRD AC (3A),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B3,38,Upper Berth,,5
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B3,16,Side Upper Berth,,2
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B2,62,Upper Berth,,8
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B3,52,Lower Berth,,7
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B3,11,Upper Berth,,2
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B3,10,Middle Berth,,2
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B4,19,Upper Berth,,3
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B2,70,Upper Berth,,9
THIRD AC (3A),13,BATHINDA JN (BTI),DELHI (DLI),B4,1,Lower Berth,,1
THIRD AC (3A),13,BATHINDA JN (BTI),KHURJA JN (KRJ),B2,72,Side Upper Berth,,9
THIRD AC (3A),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),14,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,22,Upper Berth,,3
THIRD AC (3A),14,BATHINDA JN (BTI),JIND JN (JIND),B3,20,Lower Berth,,3
THIRD AC (3A),14,BATHINDA JN (BTI),DELHI (DLI),B3,36,Lower Berth,,5
THIRD AC (3A),14,BATHINDA JN (BTI),DELHI (DLI),B3,15,Side Lower Berth,,2
THIRD AC (3A),14,BATHINDA JN (BTI),DELHI (DLI),B3,29,Middle Berth,,4
THIRD AC (3A),14,BATHINDA JN (BTI),DELHI (DLI),B4,39,Side Lower Berth,,5
THIRD AC (3A),14,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,3,Upper Berth,,1
THIRD AC (3A),14,BATHINDA JN (BTI),NARELA (NUR),B3,61,Middle Berth,,8
THIRD AC (3A),14,BATHINDA JN (BTI),DELHI (DLI),B3,40,Side Upper Berth,,5
THIRD AC (3A),14,BATHINDA JN (BTI),DELHI (DLI),B4,26,Middle Berth,,4
THIRD AC (3A),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B4,8,Side Upper Berth,,1
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,56,Side Upper Berth,,7
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,54,Upper Berth,,7
THIRD AC (3A),15,SONIPAT (SNP),DELHI (DLI),B3,12,Lower Berth,,2
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,72,Side Upper Berth,,9
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,31,Side Lower Berth,,4
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,30,Upper Berth,,4
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,49,Lower Berth,,7
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,8,Side Upper Berth,,1
THIRD AC (3A),15,BATHINDA JN (BTI),DELHI (DLI),B3,27,Upper Berth,,4
THIRD AC (3A),16,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),16,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,5,Middle Berth,,1
THIRD AC (3A),16,BATHINDA JN (BTI),DELHI (DLI),B4,21,Middle Berth,,3
THIRD AC (3A),16,BATHINDA JN (BTI),NARELA (NUR),B3,62,Upper Berth,,8
THIRD AC (3A),16,BATHINDA JN (BTI),DELHI (DLI),B4,9,Lower Berth,,2
THIRD AC (3A),16,BATHINDA JN (BTI),DELHI (DLI),B3,55,Side Lower Berth,,7
THIRD AC (3A),16,BATHINDA JN (BTI),DELHI (DLI),B3,13,Middle Berth,,2
THIRD AC (3A),16,BATHINDA JN (BTI),DELHI (DLI),B3,51,Upper Berth,,7
THIRD AC (3A),16,BATHINDA JN (BTI),DELHI (DLI),B3,50,Middle Berth,,7
THIRD AC (3A),16,BATHINDA JN (BTI),DELHI (DLI),B4,59,Upper Berth,,8
THIRD AC (3A),16,BATHINDA JN (BTI),SONIPAT (SNP),B4,41,Lower Berth,,6
THIRD AC (3A),17,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B3,23,Side Lower Berth,,3
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B4,3,Upper Berth,,1
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B4,4,Lower Berth,,1
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B4,5,Middle Berth,,1
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B4,27,Upper Berth,,4
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B4,28,Lower Berth,,4
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B3,69,Middle Berth,,9
THIRD AC (3A),17,BATHINDA JN (BTI),JIND JN (JIND),B3,28,Lower Berth,,4
THIRD AC (3A),17,BATHINDA JN (BTI),JIND JN (JIND),B3,25,Lower Berth,,4
THIRD AC (3A),17,BATHINDA JN (BTI),DELHI (DLI),B4,2,Middle Berth,,1
THIRD AC (3A),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),18,BATHINDA JN (BTI),GHAZIABAD (GZB),B4,66,Middle Berth,,9
THIRD AC (3A),18,BATHINDA JN (BTI),GOHANA (GHNA),B4,48,Side Upper Berth,,6
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B4,29,Middle Berth,,4
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B4,10,Middle Berth,,2
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B3,53,Middle Berth,,7
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B3,71,Side Lower Berth,,9
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B3,70,Upper Berth,,9
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B3,67,Upper Berth,,9
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B5,2,Middle Berth,,1
THIRD AC (3A),18,BATHINDA JN (BTI),DELHI (DLI),B4,22,Upper Berth,,3
THIRD AC (3A),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B4,23,Side Lower Berth,,3
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B4,24,Side Upper Berth,,3
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B4,25,Lower Berth,,4
THIRD AC (3A),19,BATHINDA JN (BTI),SONIPAT (SNP),B4,47,Side Lower Berth,,6
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B4,31,Side Lower Berth,,4
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B4,15,Side Lower Berth,,2
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B4,16,Side Upper Berth,,2
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B3,68,Lower Berth,,9
THIRD AC (3A),19,BATHINDA JN (BTI),DELHI (DLI),B5,22,Upper Berth,,3
THIRD AC (3A),19,BATHINDA JN (BTI),JAKHAL JN (JHL),B3,65,Lower Berth,,9
THIRD AC (3A),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),20,BATHINDA JN (BTI),DELHI (DLI),B5,9,Lower Berth,,2
THIRD AC (3A),20,BATHINDA JN (BTI),DELHI (DLI),B4,68,Lower Berth,,9
THIRD AC (3A),20,BATHINDA JN (BTI),NARELA (NUR),B4,49,Lower Berth,,7
THIRD AC (3A),20,BATHINDA JN (BTI),DELHI (DLI),B4,18,Middle Berth,,3
THIRD AC (3A),20,BATHINDA JN (BTI),SONIPAT (SNP),B4,42,Middle Berth,,6
THIRD AC (3A),20,BATHINDA JN (BTI),SONIPAT (SNP),B4,43,Upper Berth,,6
THIRD AC (3A),20,BATHINDA JN (BTI),SONIPAT (SNP),B4,44,Lower Berth,,6
THIRD AC (3A),20,BATHINDA JN (BTI),SONIPAT (SNP),B4,45,Middle Berth,,6
THIRD AC (3A),20,BATHINDA JN (BTI),DELHI (DLI),B4,67,Upper Berth,,9
THIRD AC (3A),20,BATHINDA JN (BTI),NARELA (NUR),B4,50,Middle Berth,,7
THIRD AC (3A),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),21,BATHINDA JN (BTI),NARELA (NUR),B4,51,Upper Berth,,7
THIRD AC (3A),21,BATHINDA JN (BTI),NARELA (NUR),B4,35,Upper Berth,,5
THIRD AC (3A),21,BATHINDA JN (BTI),NARELA (NUR),B4,17,Lower Berth,,3
THIRD AC (3A),21,BATHINDA JN (BTI),DELHI (DLI),B5,42,Middle Berth,,6
THIRD AC (3A),21,BATHINDA JN (BTI),NARELA (NUR),B4,20,Lower Berth,,3
THIRD AC (3A),21,BATHINDA JN (BTI),DELHI (DLI),B5,4,Lower Berth,,1
THIRD AC (3A),21,BATHINDA JN (BTI),SONIPAT (SNP),B4,63,Side Lower Berth,,8
THIRD AC (3A),21,BATHINDA JN (BTI),DELHI (DLI),B4,64,Side Upper Berth,,8
THIRD AC (3A),21,BATHINDA JN (BTI),DELHI (DLI),B5,11,Upper Berth,,2
THIRD AC (3A),21,BATHINDA JN (BTI),DELHI (DLI),B4,69,Middle Berth,,9
THIRD AC (3A),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),22,BATHINDA JN (BTI),DELHI (DLI),B4,12,Lower Berth,,2
THIRD AC (3A),22,BATHINDA JN (BTI),DELHI (DLI),B5,16,Side Upper Berth,,2
THIRD AC (3A),22,BATHINDA JN (BTI),DELHI (DLI),B4,14,Upper Berth,,2
THIRD AC (3A),22,BATHINDA JN (BTI),DELHI (DLI),B5,19,Upper Berth,,3
THIRD AC (3A),22,BATHINDA JN (BTI),MANSA (MSZ),B4,38,Upper Berth,,5
THIRD AC (3A),22,BATHINDA JN (BTI),DELHI (DLI),B5,24,Side Upper Berth,,3
THIRD AC (3A),22,BATHINDA JN (BTI),DELHI (DLI),B5,5,Middle Berth,,1
THIRD AC (3A),22,BATHINDA JN (BTI),GHAZIABAD (GZB),B4,65,Lower Berth,,9
THIRD AC (3A),22,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,29,Middle Berth,,4
THIRD AC (3A),22,BATHINDA JN (BTI),DELHI (DLI),B5,10,Middle Berth,,2
THIRD AC (3A),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B4,70,Upper Berth,,9
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B4,71,Side Lower Berth,,9
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B5,18,Middle Berth,,3
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B5,62,Upper Berth,,8
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B4,40,Side Upper Berth,,5
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B5,7,Side Lower Berth,,1
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B5,31,Side Lower Berth,,4
THIRD AC (3A),23,BATHINDA JN (BTI),SONIPAT (SNP),B5,12,Lower Berth,,2
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B5,36,Lower Berth,,5
THIRD AC (3A),23,BATHINDA JN (BTI),DELHI (DLI),B5,39,Side Lower Berth,,5
THIRD AC (3A),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),24,BATHINDA JN (BTI),SONIPAT (SNP),B5,20,Lower Berth,,3
THIRD AC (3A),24,BATHINDA JN (BTI),DELHI (DLI),B5,3,Upper Berth,,1
THIRD AC (3A),24,BATHINDA JN (BTI),DELHI (DLI),B5,44,Lower Berth,,6
THIRD AC (3A),24,BATHINDA JN (BTI),DELHI (DLI),B5,6,Upper Berth,,1
THIRD AC (3A),24,BATHINDA JN (BTI),DELHI (DLI),B5,8,Side Upper Berth,,1
THIRD AC (3A),24,BATHINDA JN (BTI),DELHI (DLI),B5,49,Lower Berth,,7
THIRD AC (3A),24,BATHINDA JN (BTI),GHAZIABAD (GZB),B5,30,Upper Berth,,4
THIRD AC (3A),24,BATHINDA JN (BTI),DELHI (DLI),B5,13,Middle Berth,,2
THIRD AC (3A),24,BATHINDA JN (BTI),DELHI (DLI),B5,14,Upper Berth,,2
THIRD AC (3A),24,BATHINDA JN (BTI),NARELA (NUR),B4,52,Lower Berth,,7
THIRD AC (3A),25,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),25,BATHINDA JN (BTI),DELHI (DLI),B5,38,Upper Berth,,5
THIRD AC (3A),25,BATHINDA JN (BTI),DELHI (DLI),B5,21,Middle Berth,,3
THIRD AC (3A),25,BATHINDA JN (BTI),DELHI (DLI),B6,19,Upper Berth,,3
THIRD AC (3A),25,BATHINDA JN (BTI),TOHANA (TUN),B5,25,Lower Berth,,4
THIRD AC (3A),25,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,27,Upper Berth,,4
THIRD AC (3A),25,BATHINDA JN (BTI),DELHI (DLI),B5,51,Upper Berth,,7
THIRD AC (3A),25,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,32,Side Upper Berth,,4
THIRD AC (3A),25,BATHINDA JN (BTI),DELHI (DLI),B5,56,Side Upper Berth,,7
THIRD AC (3A),25,BATHINDA JN (BTI),SONIPAT (SNP),B5,17,Lower Berth,,3
THIRD AC (3A),25,BATHINDA JN (BTI),DELHI (DLI),B5,59,Upper Berth,,8
THIRD AC (3A),26,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,40,Side Upper Berth,,5
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,23,Side Lower Berth,,3
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,64,Side Upper Berth,,8
THIRD AC (3A),26,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,26,Middle Berth,,4
THIRD AC (3A),26,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,28,Lower Berth,,4
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,69,Middle Berth,,9
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,50,Middle Berth,,7
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,71,Side Lower Berth,,9
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,33,Lower Berth,,5
THIRD AC (3A),26,BATHINDA JN (BTI),DELHI (DLI),B5,34,Middle Berth,,5
THIRD AC (3A),27,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B4,72,Side Upper Berth,,9
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B6,5,Middle Berth,,1
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B5,58,Middle Berth,,8
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B6,2,Middle Berth,,1
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B5,41,Lower Berth,,6
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B6,39,Side Lower Berth,,5
THIRD AC (3A),27,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,45,Middle Berth,,6
THIRD AC (3A),27,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,47,Side Lower Berth,,6
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B5,70,Upper Berth,,9
THIRD AC (3A),27,BATHINDA JN (BTI),DELHI (DLI),B5,52,Lower Berth,,7
THIRD AC (3A),28,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),28,BATHINDA JN (BTI),DELHI (DLI),B5,54,Upper Berth,,7
THIRD AC (3A),28,BATHINDA JN (BTI),DELHI (DLI),B5,37,Middle Berth,,5
THIRD AC (3A),28,BATHINDA JN (BTI),DELHI (DLI),B6,3,Upper Berth,,1
THIRD AC (3A),28,BATHINDA JN (BTI),DELHI (DLI),B5,60,Lower Berth,,8
THIRD AC (3A),28,BATHINDA JN (BTI),DELHI (DLI),B5,43,Upper Berth,,6
THIRD AC (3A),28,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,46,Upper Berth,,6
THIRD AC (3A),28,BATHINDA JN (BTI),KHURJA JN (KRJ),B5,48,Side Upper Berth,,6
THIRD AC (3A),28,BATHINDA JN (BTI),SONIPAT (SNP),B6,12,Lower Berth,,2
THIRD AC (3A),28,BATHINDA JN (BTI),DELHI (DLI),B6,10,Middle Berth,,2
THIRD AC (3A),28,BATHINDA JN (BTI),DELHI (DLI),B5,53,Middle Berth,,7
THIRD AC (3A),29,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B5,15,Side Lower Berth,,2
THIRD AC (3A),29,BATHINDA JN (BTI),KHURJA JN (KRJ),B6,25,Lower Berth,,4
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B6,22,Upper Berth,,3
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B6,1,Lower Berth,,1
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B5,61,Middle Berth,,8
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B6,59,Upper Berth,,8
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B6,17,Lower Berth,,3
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B5,65,Lower Berth,,9
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B5,67,Upper Berth,,9
THIRD AC (3A),29,BATHINDA JN (BTI),DELHI (DLI),B6,11,Upper Berth,,2
THIRD AC (3A),30,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B6,30,Upper Berth,,4
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B5,72,Side Upper Berth,,9
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B6,27,Upper Berth,,4
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B5,57,Lower Berth,,8
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B6,23,Side Lower Berth,,3
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B5,63,Side Lower Berth,,8
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B5,66,Middle Berth,,9
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B5,68,Lower Berth,,9
THIRD AC (3A),30,BATHINDA JN (BTI),KHURJA JN (KRJ),B6,32,Side Upper Berth,,4
THIRD AC (3A),30,BATHINDA JN (BTI),DELHI (DLI),B6,31,Side Lower Berth,,4
THIRD AC (3A),31,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),31,BATHINDA JN (BTI),SONIPAT (SNP),B6,9,Lower Berth,,2
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B5,35,Upper Berth,,5
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,45,Middle Berth,,6
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,42,Middle Berth,,6
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,21,Middle Berth,,3
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,37,Middle Berth,,5
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,16,Side Upper Berth,,2
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,8,Side Upper Berth,,1
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,4,Lower Berth,,1
THIRD AC (3A),31,BATHINDA JN (BTI),DELHI (DLI),B6,43,Upper Berth,,6
THIRD AC (3A),32,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,20,Lower Berth,,3
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,57,Lower Berth,,8
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,15,Side Lower Berth,,2
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,14,Upper Berth,,2
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,13,Middle Berth,,2
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,52,Lower Berth,,7
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,51,Upper Berth,,7
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,50,Middle Berth,,7
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,29,Middle Berth,,4
THIRD AC (3A),32,BATHINDA JN (BTI),DELHI (DLI),B6,67,Upper Berth,,9
THIRD AC (3A),33,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B5,55,Side Lower Berth,,7
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,65,Lower Berth,,9
THIRD AC (3A),33,BATHINDA JN (BTI),KHURJA JN (KRJ),B6,62,Upper Berth,,8
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,41,Lower Berth,,6
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,18,Middle Berth,,3
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,36,Lower Berth,,5
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,34,Middle Berth,,5
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,49,Lower Berth,,7
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,28,Lower Berth,,4
THIRD AC (3A),33,BATHINDA JN (BTI),DELHI (DLI),B6,24,Side Upper Berth,,3
THIRD AC (3A),34,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,63,Side Lower Berth,,8
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,40,Side Upper Berth,,5
