category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),24,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,77,Middle Berth,,10
THIRD AC (3A),24,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,78,Upper Berth,,10
THIRD AC (3A),24,SAKRI JN (SKI),JAYNAGAR (JYG),G6,20,Lower Berth,,3
THIRD AC (3A),24,MADHUBANI (MBI),JAYNAGAR (JYG),G9,30,Upper Berth,,4
THIRD AC (3A),24,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,61,Middle Berth,,8
THIRD AC (3A),24,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,62,Upper Berth,,8
THIRD AC (3A),24,SAKRI JN (SKI),JAYNAGAR (JYG),G7,23,Side Lower Berth,,3
THIRD AC (3A),24,SAKRI JN (SKI),JAYNAGAR (JYG),G7,4,Lower Berth,,1
THIRD AC (3A),25,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),25,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G6,14,Upper Berth,,2
THIRD AC (3A),25,MADHUBANI (MBI),JAYNAGAR (JYG),G6,33,Lower Berth,,5
THIRD AC (3A),25,SAKRI JN (SKI),JAYNAGAR (JYG),G6,32,Side Upper Berth,,4
THIRD AC (3A),25,MADHUBANI (MBI),JAYNAGAR (JYG),G6,31,Side Lower Berth,,4
THIRD AC (3A),25,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,49,Lower Berth,,7
THIRD AC (3A),25,MADHUBANI (MBI),JAYNAGAR (JYG),G7,30,Upper Berth,,4
THIRD AC (3A),25,MADHUBANI (MBI),JAYNAGAR (JYG),G7,33,Lower Berth,,5
THIRD AC (3A),25,MADHUBANI (MBI),JAYNAGAR (JYG),G6,25,Lower Berth,,4
THIRD AC (3A),25,SAKRI JN (SKI),JAYNAGAR (JYG),G7,15,Side Lower Berth,,2
THIRD AC (3A),25,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,16,Side Upper Berth,,2
THIRD AC (3A),26,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),26,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,57,Lower Berth,,8
THIRD AC (3A),26,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,58,Middle Berth,,8
THIRD AC (3A),26,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,10,Middle Berth,,2
THIRD AC (3A),26,MADHUBANI (MBI),JAYNAGAR (JYG),G7,41,Lower Berth,,6
THIRD AC (3A),26,MADHUBANI (MBI),JAYNAGAR (JYG),G7,42,Middle Berth,,6
THIRD AC (3A),26,MADHUBANI (MBI),JAYNAGAR (JYG),G7,3,Upper Berth,,1
THIRD AC (3A),26,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,35,Upper Berth,,5
THIRD AC (3A),26,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G6,13,Middle Berth,,2
THIRD AC (3A),26,SAKRI JN (SKI),JAYNAGAR (JYG),G6,12,Lower Berth,,2
THIRD AC (3A),26,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G6,11,Upper Berth,,2
THIRD AC (3A),27,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),27,MADHUBANI (MBI),JAYNAGAR (JYG),G7,29,Middle Berth,,4
THIRD AC (3A),27,SAKRI JN (SKI),JAYNAGAR (JYG),G7,10,Middle Berth,,2
THIRD AC (3A),27,SAKRI JN (SKI),JAYNAGAR (JYG),G4,37,Middle Berth,,5
THIRD AC (3A),27,MADHUBANI (MBI),JAYNAGAR (JYG),G5,4,Lower Berth,,1
THIRD AC (3A),27,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,13,Middle Berth,,2
THIRD AC (3A),27,SAKRI JN (SKI),JAYNAGAR (JYG),G6,5,Middle Berth,,1
THIRD AC (3A),27,SAKRI JN (SKI),JAYNAGAR (JYG),G6,24,Side Upper Berth,,3
THIRD AC (3A),27,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,23,Side Lower Berth,,3
THIRD AC (3A),27,SAKRI JN (SKI),JAYNAGAR (JYG),G7,17,Lower Berth,,3
THIRD AC (3A),27,MADHUBANI (MBI),JAYNAGAR (JYG),G7,38,Upper Berth,,5
THIRD AC (3A),28,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),28,SAKRI JN (SKI),JAYNAGAR (JYG),G8,69,Middle Berth,,9
THIRD AC (3A),28,SAKRI JN (SKI),JAYNAGAR (JYG),G7,21,Middle Berth,,3
THIRD AC (3A),28,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,22,Upper Berth,,3
THIRD AC (3A),28,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,36,Lower Berth,,5
THIRD AC (3A),28,SAKRI JN (SKI),JAYNAGAR (JYG),G6,15,Side Lower Berth,,2
THIRD AC (3A),28,SAKRI JN (SKI),JAYNAGAR (JYG),G5,31,Side Lower Berth,,4
THIRD AC (3A),28,MADHUBANI (MBI),JAYNAGAR (JYG),G4,55,Side Lower Berth,,7
THIRD AC (3A),28,MADHUBANI (MBI),JAYNAGAR (JYG),G7,9,Lower Berth,,2
THIRD AC (3A),28,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,18,Middle Berth,,3
THIRD AC (3A),28,SAKRI JN (SKI),JAYNAGAR (JYG),G4,79,Side Lower Berth,,10
THIRD AC (3A),29,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),29,MADHUBANI (MBI),JAYNAGAR (JYG),G6,26,Middle Berth,,4
THIRD AC (3A),29,BIHIYA (BEA),DANAPUR (DNR),G6,4,Lower Berth,,1
THIRD AC (3A),29,SAKRI JN (SKI),JAYNAGAR (JYG),G6,3,Upper Berth,,1
THIRD AC (3A),29,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,22,Upper Berth,,3
THIRD AC (3A),29,MADHUBANI (MBI),JAYNAGAR (JYG),G7,37,Middle Berth,,5
THIRD AC (3A),29,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,60,Lower Berth,,8
THIRD AC (3A),29,MADHUBANI (MBI),JAYNAGAR (JYG),G7,1,Lower Berth,,1
THIRD AC (3A),29,MADHUBANI (MBI),JAYNAGAR (JYG),G7,2,Middle Berth,,1
THIRD AC (3A),29,SAKRI JN (SKI),JAYNAGAR (JYG),G6,16,Side Upper Berth,,2
THIRD AC (3A),29,SAKRI JN (SKI),JAYNAGAR (JYG),G4,72,Side Upper Berth,,9
THIRD AC (3A),30,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),30,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G4,73,Lower Berth,,10
THIRD AC (3A),30,MADHUBANI (MBI),JAYNAGAR (JYG),G4,15,Side Lower Berth,,2
THIRD AC (3A),30,MADHUBANI (MBI),JAYNAGAR (JYG),G6,50,Middle Berth,,7
THIRD AC (3A),30,MADHUBANI (MBI),JAYNAGAR (JYG),G6,49,Lower Berth,,7
THIRD AC (3A),30,MADHUBANI (MBI),JAYNAGAR (JYG),G3,75,Upper Berth,,10
THIRD AC (3A),30,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,19,Upper Berth,,3
THIRD AC (3A),30,SAKRI JN (SKI),JAYNAGAR (JYG),G6,6,Upper Berth,,1
THIRD AC (3A),30,SAKRI JN (SKI),JAYNAGAR (JYG),G4,41,Lower Berth,,6
THIRD AC (3A),30,SAKRI JN (SKI),JAYNAGAR (JYG),G6,2,Middle Berth,,1
THIRD AC (3A),30,SAKRI JN (SKI),JAYNAGAR (JYG),G7,18,Middle Berth,,3
THIRD AC (3A),31,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),31,SAKRI JN (SKI),JAYNAGAR (JYG),G4,66,Middle Berth,,9
THIRD AC (3A),31,SAKRI JN (SKI),JAYNAGAR (JYG),G7,20,Lower Berth,,3
THIRD AC (3A),31,SAKRI JN (SKI),JAYNAGAR (JYG),G6,78,Upper Berth,,10
THIRD AC (3A),31,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,37,Middle Berth,,5
THIRD AC (3A),31,SAKRI JN (SKI),JAYNAGAR (JYG),G4,71,Side Lower Berth,,9
THIRD AC (3A),31,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,52,Lower Berth,,7
THIRD AC (3A),31,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,53,Middle Berth,,7
THIRD AC (3A),31,MADHUBANI (MBI),JAYNAGAR (JYG),G3,78,Upper Berth,,10
THIRD AC (3A),31,MADHUBANI (MBI),JAYNAGAR (JYG),G6,30,Upper Berth,,4
THIRD AC (3A),31,MADHUBANI (MBI),JAYNAGAR (JYG),G6,29,Middle Berth,,4
THIRD AC (3A),32,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),32,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,55,Side Lower Berth,,7
THIRD AC (3A),32,MADHUBANI (MBI),JAYNAGAR (JYG),G3,74,Middle Berth,,10
THIRD AC (3A),32,MADHUBANI (MBI),JAYNAGAR (JYG),G6,4,Lower Berth,,1
THIRD AC (3A),32,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,21,Middle Berth,,3
THIRD AC (3A),32,SAKRI JN (SKI),JAYNAGAR (JYG),G4,42,Middle Berth,,6
THIRD AC (3A),32,SAKRI JN (SKI),JAYNAGAR (JYG),G4,63,Side Lower Berth,,8
THIRD AC (3A),32,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,21,Middle Berth,,3
THIRD AC (3A),32,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,46,Upper Berth,,6
THIRD AC (3A),32,MADHUBANI (MBI),JAYNAGAR (JYG),G6,79,Side Lower Berth,,10
THIRD AC (3A),32,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,38,Upper Berth,,5
THIRD AC (3A),33,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),33,SAKRI JN (SKI),JAYNAGAR (JYG),G6,17,Lower Berth,,3
THIRD AC (3A),33,SAKRI JN (SKI),JAYNAGAR (JYG),G4,70,Upper Berth,,9
THIRD AC (3A),33,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,51,Upper Berth,,7
THIRD AC (3A),33,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,32,Side Upper Berth,,4
THIRD AC (3A),33,MADHUBANI (MBI),JAYNAGAR (JYG),G4,13,Middle Berth,,2
THIRD AC (3A),33,DARBHANGA JN (DBG),JAYNAGAR (JYG),G5,9,Lower Berth,,2
THIRD AC (3A),33,MADHUBANI (MBI),JAYNAGAR (JYG),G3,58,Middle Berth,,8
THIRD AC (3A),33,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G6,10,Middle Berth,,2
THIRD AC (3A),33,SAKRI JN (SKI),JAYNAGAR (JYG),G6,9,Lower Berth,,2
THIRD AC (3A),33,SAKRI JN (SKI),JAYNAGAR (JYG),G3,35,Upper Berth,,5
THIRD AC (3A),34,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),34,MADHUBANI (MBI),JAYNAGAR (JYG),G3,53,Middle Berth,,7
THIRD AC (3A),34,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,1,Lower Berth,,1
THIRD AC (3A),34,MADHUBANI (MBI),JAYNAGAR (JYG),G4,22,Upper Berth,,3
THIRD AC (3A),34,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,43,Upper Berth,,6
THIRD AC (3A),34,BARAUNI JN (BJU),JAYNAGAR (JYG),G4,26,Middle Berth,,4
THIRD AC (3A),34,MADHUBANI (MBI),JAYNAGAR (JYG),G6,39,Side Lower Berth,,5
THIRD AC (3A),34,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,18,Middle Berth,,3
THIRD AC (3A),34,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,50,Middle Berth,,7
THIRD AC (3A),34,MADHUBANI (MBI),JAYNAGAR (JYG),G4,11,Upper Berth,,2
THIRD AC (3A),34,MADHUBANI (MBI),JAYNAGAR (JYG),G4,12,Lower Berth,,2
THIRD AC (3A),35,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),35,MADHUBANI (MBI),JAYNAGAR (JYG),G3,80,Side Upper Berth,,10
THIRD AC (3A),35,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,54,Upper Berth,,7
THIRD AC (3A),35,MADHUBANI (MBI),JAYNAGAR (JYG),G3,38,Upper Berth,,5
THIRD AC (3A),35,MADHUBANI (MBI),JAYNAGAR (JYG),G4,57,Lower Berth,,8
THIRD AC (3A),35,SAKRI JN (SKI),JAYNAGAR (JYG),G3,15,Side Lower Berth,,2
THIRD AC (3A),35,SAKRI JN (SKI),JAYNAGAR (JYG),G3,34,Middle Berth,,5
THIRD AC (3A),35,MADHUBANI (MBI),JAYNAGAR (JYG),G3,72,Side Upper Berth,,9
THIRD AC (3A),35,MADHUBANI (MBI),JAYNAGAR (JYG),G3,71,Side Lower Berth,,9
THIRD AC (3A),35,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G4,23,Side Lower Berth,,3
THIRD AC (3A),35,SAKRI JN (SKI),JAYNAGAR (JYG),G5,39,Side Lower Berth,,5
THIRD AC (3A),36,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),36,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,65,Lower Berth,,9
THIRD AC (3A),36,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,67,Upper Berth,,9
THIRD AC (3A),36,HAIAGHAT (HYT),JAYNAGAR (JYG),G6,19,Upper Berth,,3
THIRD AC (3A),36,DARBHANGA JN (DBG),JAYNAGAR (JYG),G5,55,Side Lower Berth,,7
THIRD AC (3A),36,MADHUBANI (MBI),JAYNAGAR (JYG),G4,10,Middle Berth,,2
THIRD AC (3A),36,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G4,9,Lower Berth,,2
THIRD AC (3A),36,SAKRI JN (SKI),JAYNAGAR (JYG),G3,61,Middle Berth,,8
THIRD AC (3A),36,SAKRI JN (SKI),JAYNAGAR (JYG),G3,60,Lower Berth,,8
THIRD AC (3A),36,MADHUBANI (MBI),JAYNAGAR (JYG),G4,14,Upper Berth,,2
THIRD AC (3A),36,MADHUBANI (MBI),JAYNAGAR (JYG),G20,47,Side Lower Berth,,6
THIRD AC (3A),37,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),37,SAKRI JN (SKI),JAYNAGAR (JYG),G5,47,Side Lower Berth,,6
THIRD AC (3A),37,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G4,17,Lower Berth,,3
THIRD AC (3A),37,BARAUNI JN (BJU),JAYNAGAR (JYG),G20,64,Side Upper Berth,,8
THIRD AC (3A),37,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,14,Upper Berth,,2
THIRD AC (3A),37,MADHUBANI (MBI),JAYNAGAR (JYG),G4,60,Lower Berth,,8
THIRD AC (3A),37,MADHUBANI (MBI),JAYNAGAR (JYG),G3,31,Side Lower Berth,,4
THIRD AC (3A),37,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,3,Upper Berth,,1
THIRD AC (3A),37,SAKRI JN (SKI),JAYNAGAR (JYG),G4,64,Side Upper Berth,,8
THIRD AC (3A),37,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,45,Middle Berth,,6
THIRD AC (3A),37,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,47,Side Lower Berth,,6
THIRD AC (3A),38,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),38,SAKRI JN (SKI),JAYNAGAR (JYG),G4,69,Middle Berth,,9
THIRD AC (3A),38,MADHUBANI (MBI),JAYNAGAR (JYG),G3,63,Side Lower Berth,,8
THIRD AC (3A),38,MADHUBANI (MBI),JAYNAGAR (JYG),G3,42,Middle Berth,,6
THIRD AC (3A),38,MADHUBANI (MBI),JAYNAGAR (JYG),G3,41,Lower Berth,,6
THIRD AC (3A),38,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,40,Side Upper Berth,,5
THIRD AC (3A),38,MADHUBANI (MBI),JAYNAGAR (JYG),G3,79,Side Lower Berth,,10
THIRD AC (3A),38,SAKRI JN (SKI),JAYNAGAR (JYG),G20,7,Side Lower Berth,,1
THIRD AC (3A),38,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G4,76,Lower Berth,,10
THIRD AC (3A),38,MADHUBANI (MBI),JAYNAGAR (JYG),G3,76,Lower Berth,,10
THIRD AC (3A),38,DUMRAON (DURE),JAYNAGAR (JYG),G20,24,Side Upper Berth,,3
THIRD AC (3A),39,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),39,BARAUNI JN (BJU),JAYNAGAR (JYG),G20,63,Side Lower Berth,,8
THIRD AC (3A),39,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,40,Side Upper Berth,,5
THIRD AC (3A),39,SAKRI JN (SKI),JAYNAGAR (JYG),G3,52,Lower Berth,,7
THIRD AC (3A),39,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,11,Upper Berth,,2
THIRD AC (3A),39,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,70,Upper Berth,,9
THIRD AC (3A),39,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,44,Lower Berth,,6
THIRD AC (3A),39,MADHUBANI (MBI),JAYNAGAR (JYG),G4,25,Lower Berth,,4
THIRD AC (3A),39,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,7,Side Lower Berth,,1
THIRD AC (3A),39,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,68,Lower Berth,,9
THIRD AC (3A),39,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,49,Lower Berth,,7
THIRD AC (3A),40,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),40,MADHUBANI (MBI),JAYNAGAR (JYG),G3,43,Upper Berth,,6
THIRD AC (3A),40,MADHUBANI (MBI),JAYNAGAR (JYG),G3,22,Upper Berth,,3
THIRD AC (3A),40,BARAUNI JN (BJU),JAYNAGAR (JYG),G3,21,Middle Berth,,3
THIRD AC (3A),40,SAKRI JN (SKI),JAYNAGAR (JYG),G3,20,Lower Berth,,3
THIRD AC (3A),40,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,39,Side Lower Berth,,5
THIRD AC (3A),40,ARA JN (ARA),PATNA JN (PNBE),G2,25,Lower Berth,,4
THIRD AC (3A),40,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,56,Side Upper Berth,,7
THIRD AC (3A),40,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,56,Side Upper Berth,,7
THIRD AC (3A),40,MADHUBANI (MBI),JAYNAGAR (JYG),G20,4,Lower Berth,,1
THIRD AC (3A),40,PATNA JN (PNBE),JAYNAGAR (JYG),G20,23,Side Lower Berth,,3
THIRD AC (3A),41,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),41,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,20,Lower Berth,,3
THIRD AC (3A),41,SAKRI JN (SKI),JAYNAGAR (JYG),G3,32,Side Upper Berth,,4
THIRD AC (3A),41,SAKRI JN (SKI),JAYNAGAR (JYG),G20,80,Side Upper Berth,,10
THIRD AC (3A),41,MADHUBANI (MBI),JAYNAGAR (JYG),G3,50,Middle Berth,,7
THIRD AC (3A),41,MADHUBANI (MBI),JAYNAGAR (JYG),G4,24,Side Upper Berth,,3
THIRD AC (3A),41,MADHUBANI (MBI),JAYNAGAR (JYG),G20,56,Side Upper Berth,,7
THIRD AC (3A),41,SAKRI JN (SKI),JAYNAGAR (JYG),G4,67,Upper Berth,,9
THIRD AC (3A),41,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,48,Side Upper Berth,,6
THIRD AC (3A),41,PATNA JN (PNBE),BAKHTIYARPUR JN (BKP),G4,9,Lower Berth,,2
THIRD AC (3A),41,SAKRI JN (SKI),JAYNAGAR (JYG),G3,23,Side Lower Berth,,3
THIRD AC (3A),42,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),42,MADHUBANI (MBI),JAYNAGAR (JYG),G3,2,Middle Berth,,1
THIRD AC (3A),42,MADHUBANI (MBI),JAYNAGAR (JYG),G3,1,Lower Berth,,1
THIRD AC (3A),42,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,49,Lower Berth,,7
THIRD AC (3A),42,MADHUBANI (MBI),JAYNAGAR (JYG),G3,19,Upper Berth,,3
THIRD AC (3A),42,MADHUBANI (MBI),JAYNAGAR (JYG),G2,5,Middle Berth,,1
THIRD AC (3A),42,MADHUBANI (MBI),JAYNAGAR (JYG),G4,16,Side Upper Berth,,2
THIRD AC (3A),42,SAKRI JN (SKI),JAYNAGAR (JYG),G3,36,Lower Berth,,5
THIRD AC (3A),42,BUXAR (BXR),PATNA JN (PNBE),G2,68,Lower Berth,,9
THIRD AC (3A),42,SAKRI JN (SKI),JAYNAGAR (JYG),G20,3,Upper Berth,,1
THIRD AC (3A),42,MADHUBANI (MBI),JAYNAGAR (JYG),G3,73,Lower Berth,,10
THIRD AC (3A),43,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),43,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,61,Middle Berth,,8
THIRD AC (3A),43,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,60,Lower Berth,,8
THIRD AC (3A),43,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,30,Upper Berth,,4
THIRD AC (3A),43,SAKRI JN (SKI),JAYNAGAR (JYG),G4,4,Lower Berth,,1
THIRD AC (3A),43,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,68,Lower Berth,,9
THIRD AC (3A),43,MADHUBANI (MBI),JAYNAGAR (JYG),G20,36,Lower Berth,,5
THIRD AC (3A),43,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,7,Side Lower Berth,,1
THIRD AC (3A),43,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,8,Side Upper Berth,,1
THIRD AC (3A),43,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,64,Side Upper Berth,,8
THIRD AC (3A),43,MADHUBANI (MBI),JAYNAGAR (JYG),G3,3,Upper Berth,,1
THIRD AC (3A),44,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),44,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,71,Side Lower Berth,,9
THIRD AC (3A),44,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,70,Upper Berth,,9
THIRD AC (3A),44,ARA JN (ARA),JAYNAGAR (JYG),G20,29,Middle Berth,,4
THIRD AC (3A),44,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G3,18,Middle Berth,,3
THIRD AC (3A),44,MADHUBANI (MBI),JAYNAGAR (JYG),G19,65,Lower Berth,,9
THIRD AC (3A),44,MADHUBANI (MBI),JAYNAGAR (JYG),G3,77,Middle Berth,,10
THIRD AC (3A),44,SAKRI JN (SKI),JAYNAGAR (JYG),G3,16,Side Upper Berth,,2
THIRD AC (3A),44,BIHIYA (BEA),PATNA JN (PNBE),G2,48,Side Upper Berth,,6
THIRD AC (3A),44,BUXAR (BXR),PATNA JN (PNBE),G2,69,Middle Berth,,9
THIRD AC (3A),44,SAKRI JN (SKI),JAYNAGAR (JYG),G3,33,Lower Berth,,5
THIRD AC (3A),45,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),45,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,41,Lower Berth,,6
THIRD AC (3A),45,DARBHANGA JN (DBG),JAYNAGAR (JYG),G20,40,Side Upper Berth,,5
THIRD AC (3A),45,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,10,Middle Berth,,2
THIRD AC (3A),45,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,69,Middle Berth,,9
THIRD AC (3A),45,SAKRI JN (SKI),JAYNAGAR (JYG),G3,48,Side Upper Berth,,6
THIRD AC (3A),45,MADHUBANI (MBI),JAYNAGAR (JYG),G20,16,Side Upper Berth,,2
THIRD AC (3A),45,DARBHANGA JN (DBG),JAYNAGAR (JYG),G4,6,Upper Berth,,1
THIRD AC (3A),45,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,65,Lower Berth,,9
THIRD AC (3A),45,SAKRI JN (SKI),JAYNAGAR (JYG),G3,24,Side Upper Berth,,3
THIRD AC (3A),45,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,72,Side Upper Berth,,9
THIRD AC (3A),46,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),46,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,51,Upper Berth,,7
THIRD AC (3A),46,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G20,50,Middle Berth,,7
THIRD AC (3A),46,MADHUBANI (MBI),JAYNAGAR (JYG),G20,9,Lower Berth,,2
THIRD AC (3A),46,SAKRI JN (SKI),JAYNAGAR (JYG),G20,68,Lower Berth,,9
THIRD AC (3A),46,MADHUBANI (MBI),JAYNAGAR (JYG),G19,45,Middle Berth,,6
THIRD AC (3A),46,MADHUBANI (MBI),JAYNAGAR (JYG),G3,57,Lower Berth,,8
THIRD AC (3A),46,SAKRI JN (SKI),JAYNAGAR (JYG),G20,65,Lower Berth,,9
THIRD AC (3A),46,ARA JN (ARA),PATNA JN (PNBE),G2,28,Lower Berth,,4
THIRD AC (3A),46,SAKRI JN (SKI),JAYNAGAR (JYG),G2,9,Lower Berth,,2
THIRD AC (3A),46,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,13,Middle Berth,,2
THIRD AC (3A),47,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),47,SAKRI JN (SKI),JAYNAGAR (JYG),G20,21,Middle Berth,,3
THIRD AC (3A),47,MADHUBANI (MBI),JAYNAGAR (JYG),G20,20,Lower Berth,,3
THIRD AC (3A),47,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,9,Lower Berth,,2
THIRD AC (3A),47,MADHUBANI (MBI),JAYNAGAR (JYG),G3,49,Lower Berth,,7
THIRD AC (3A),47,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,28,Lower Berth,,4
THIRD AC (3A),47,BUXAR (BXR),PATNA JN (PNBE),G2,76,Lower Berth,,10
THIRD AC (3A),47,DARBHANGA JN (DBG),JAYNAGAR (JYG),G3,66,Middle Berth,,9
THIRD AC (3A),47,MADHUBANI (MBI),JAYNAGAR (JYG),G3,5,Middle Berth,,1
THIRD AC (3A),47,SAKRI JN (SKI),JAYNAGAR (JYG),G3,4,Lower Berth,,1
THIRD AC (3A),47,DARBHANGA JN (DBG),JAYNAGAR (JYG),G20,52,Lower Berth,,7
THIRD AC (3A),48,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),48,ARA JN (ARA),PATNA JN (PNBE),G2,61,Middle Berth,,8
THIRD AC (3A),48,ARA JN (ARA),JAYNAGAR (JYG),G20,30,Upper Berth,,4
