category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),2,GUWAHATI (GHY),DBRT,B9,69,Middle Berth,,9
THIRD AC (3A),2,GUWAHATI (GHY),DBRT,B9,65,Lower Berth,,9
THIRD AC (3A),2,NEW TINSUKIA JN (NTSK),DBRT,B9,50,Middle Berth,,7
THIRD AC (3A),2,GUWAHATI (GHY),DBRT,B9,63,Side Lower Berth,,8
THIRD AC (3A),2,DIBRUGARH (DBRG),DBRT,B9,49,Lower Berth,,7
THIRD AC (3A),2,NEW JALPAIGURI (NJP),DBRT,B9,45,Middle Berth,,6
THIRD AC (3A),2,NEW TINSUKIA JN (NTSK),DBRT,B9,72,Side Upper Berth,,9
THIRD AC (3A),2,DIMAPUR (DMV),DBRT,B9,71,Side Lower Berth,,9
THIRD AC (3A),2,MANSI JN (MNE),KATIHAR JN (KIR),B9,30,Upper Berth,,4
THIRD AC (3A),3,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),3,DIBRUGARH (DBRG),DBRT,B9,24,Side Upper Berth,,3
THIRD AC (3A),3,NEW JALPAIGURI (NJP),KOKRAJHAR (KOJ),B9,63,Side Lower Berth,,8
THIRD AC (3A),3,NEW TINSUKIA JN (NTSK),DBRT,B9,53,Middle Berth,,7
THIRD AC (3A),3,NEW TINSUKIA JN (NTSK),DBRT,B9,52,Lower Berth,,7
THIRD AC (3A),3,DIBRUGARH (DBRG),DBRT,B9,10,Middle Berth,,2
THIRD AC (3A),3,NEW TINSUKIA JN (NTSK),DBRT,B9,67,Upper Berth,,9
THIRD AC (3A),3,MANSI JN (MNE),DBRT,B9,5,Middle Berth,,1
THIRD AC (3A),3,NEW TINSUKIA JN (NTSK),DBRT,B9,62,Upper Berth,,8
THIRD AC (3A),3,RANGIYA JN (RNY),DBRT,B9,60,Lower Berth,,8
THIRD AC (3A),3,NEW TINSUKIA JN (NTSK),DBRT,B9,33,Lower Berth,,5
THIRD AC (3A),4,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),4,MANSI JN (MNE),KATIHAR JN (KIR),B9,32,Side Upper Berth,,4
THIRD AC (3A),4,DIMAPUR (DMV),DBRT,B8,65,Lower Berth,,9
THIRD AC (3A),4,RANGIYA JN (RNY),DBRT,B9,46,Upper Berth,,6
THIRD AC (3A),4,DIBRUGARH (DBRG),DBRT,B9,4,Lower Berth,,1
THIRD AC (3A),4,DIMAPUR (DMV),DBRT,B9,61,Middle Berth,,8
THIRD AC (3A),4,DIBRUGARH (DBRG),DBRT,B9,40,Side Upper Berth,,5
THIRD AC (3A),4,DIBRUGARH (DBRG),DBRT,B9,13,Middle Berth,,2
THIRD AC (3A),4,GUWAHATI (GHY),DBRT,B9,30,Upper Berth,,4
THIRD AC (3A),4,GUWAHATI (GHY),DBRT,B9,48,Side Upper Berth,,6
THIRD AC (3A),4,GUWAHATI (GHY),DBRT,B9,27,Upper Berth,,4
THIRD AC (3A),5,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),5,LUMDING JN (LMG),DBRT,B9,66,Middle Berth,,9
THIRD AC (3A),5,DIBRUGARH (DBRG),DBRT,B8,70,Upper Berth,,9
THIRD AC (3A),5,RANGIYA JN (RNY),DBRT,B9,43,Upper Berth,,6
THIRD AC (3A),5,GUWAHATI (GHY),DBRT,B9,42,Middle Berth,,6
THIRD AC (3A),5,MARIANI JN (MXN),DBRT,B9,20,Lower Berth,,3
THIRD AC (3A),5,NEW TINSUKIA JN (NTSK),DBRT,B8,62,Upper Berth,,8
THIRD AC (3A),5,NEW JALPAIGURI (NJP),DBRT,B9,12,Lower Berth,,2
THIRD AC (3A),5,DIMAPUR (DMV),DBRT,B8,45,Middle Berth,,6
THIRD AC (3A),5,DIBRUGARH (DBRG),DBRT,B9,47,Side Lower Berth,,6
THIRD AC (3A),5,DIMAPUR (DMV),DBRT,B8,68,Lower Berth,,9
THIRD AC (3A),6,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),6,NEW TINSUKIA JN (NTSK),DBRT,B9,64,Side Upper Berth,,8
THIRD AC (3A),6,DIMAPUR (DMV),DBRT,B8,50,Middle Berth,,7
THIRD AC (3A),6,PATLIPUTRA (PPTA),BARAUNI JN (BJU),B9,64,Side Upper Berth,,8
THIRD AC (3A),6,DIBRUGARH (DBRG),DBRT,B9,23,Side Lower Berth,,3
THIRD AC (3A),6,GUWAHATI (GHY),DBRT,B9,22,Upper Berth,,3
THIRD AC (3A),6,MANSI JN (MNE),KATIHAR JN (KIR),B9,61,Middle Berth,,8
THIRD AC (3A),6,DIBRUGARH (DBRG),DBRT,B8,55,Side Lower Berth,,7
THIRD AC (3A),6,NEW TINSUKIA JN (NTSK),DBRT,B9,56,Side Upper Berth,,7
THIRD AC (3A),6,PRAYAGRAJ JN. (PRYJ),DANAPUR (DNR),B9,54,Upper Berth,,7
THIRD AC (3A),6,DIMAPUR (DMV),DBRT,B8,42,Middle Berth,,6
THIRD AC (3A),7,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),7,DIBRUGARH (DBRG),DBRT,B8,63,Side Lower Berth,,8
THIRD AC (3A),7,DIMAPUR (DMV),DBRT,B8,25,Lower Berth,,4
THIRD AC (3A),7,GUWAHATI (GHY),DBRT,B9,68,Lower Berth,,9
THIRD AC (3A),7,GUWAHATI (GHY),DBRT,B9,28,Lower Berth,,4
THIRD AC (3A),7,DIBRUGARH (DBRG),DBRT,B8,48,Side Upper Berth,,6
THIRD AC (3A),7,NEW JALPAIGURI (NJP),DBRT,B9,26,Middle Berth,,4
THIRD AC (3A),7,NEW TINSUKIA JN (NTSK),DBRT,B8,30,Upper Berth,,4
THIRD AC (3A),7,RANGIYA JN (RNY),DBRT,B9,44,Lower Berth,,6
THIRD AC (3A),7,GUWAHATI (GHY),DBRT,B9,2,Middle Berth,,1
THIRD AC (3A),7,LUMDING JN (LMG),DBRT,B9,1,Lower Berth,,1
THIRD AC (3A),8,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),8,GUWAHATI (GHY),DBRT,B9,41,Lower Berth,,6
THIRD AC (3A),8,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B8,35,Upper Berth,,5
THIRD AC (3A),8,NEW BONGAIGAON (NBQ),DBRT,B9,57,Lower Berth,,8
THIRD AC (3A),8,DIBRUGARH (DBRG),DBRT,B9,55,Side Lower Berth,,7
THIRD AC (3A),8,NEW TINSUKIA JN (NTSK),DBRT,B9,34,Middle Berth,,5
THIRD AC (3A),8,DIBRUGARH (DBRG),DBRT,B8,22,Upper Berth,,3
THIRD AC (3A),8,DIMAPUR (DMV),DBRT,B8,43,Upper Berth,,6
THIRD AC (3A),8,GUWAHATI (GHY),DBRT,B9,70,Upper Berth,,9
THIRD AC (3A),8,GUWAHATI (GHY),DBRT,B8,5,Middle Berth,,1
THIRD AC (3A),8,MANSI JN (MNE),KATIHAR JN (KIR),B9,29,Middle Berth,,4
THIRD AC (3A),9,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),9,NEW JALPAIGURI (NJP),DBRT,B9,8,Side Upper Berth,,1
THIRD AC (3A),9,DIMAPUR (DMV),DBRT,B8,28,Lower Berth,,4
THIRD AC (3A),9,GUWAHATI (GHY),DBRT,B9,25,Lower Berth,,4
THIRD AC (3A),9,GUWAHATI (GHY),DBRT,B8,10,Middle Berth,,2
THIRD AC (3A),9,GUWAHATI (GHY),DBRT,B9,3,Upper Berth,,1
THIRD AC (3A),9,DIMAPUR (DMV),DBRT,B8,72,Side Upper Berth,,9
THIRD AC (3A),9,DIBRUGARH (DBRG),DBRT,B8,53,Middle Berth,,7
THIRD AC (3A),9,GUWAHATI (GHY),DBRT,B9,21,Middle Berth,,3
THIRD AC (3A),9,DIMAPUR (DMV),DBRT,B8,14,Upper Berth,,2
THIRD AC (3A),9,GUWAHATI (GHY),DBRT,B9,37,Middle Berth,,5
THIRD AC (3A),10,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),10,GUWAHATI (GHY),DBRT,B9,54,Upper Berth,,7
THIRD AC (3A),10,NEW TINSUKIA JN (NTSK),DBRT,B9,35,Upper Berth,,5
THIRD AC (3A),10,GUWAHATI (GHY),DBRT,B9,32,Side Upper Berth,,4
THIRD AC (3A),10,NEW TINSUKIA JN (NTSK),DBRT,B8,2,Middle Berth,,1
THIRD AC (3A),10,NEW TINSUKIA JN (NTSK),DBRT,B8,23,Side Lower Berth,,3
THIRD AC (3A),10,NEW TINSUKIA JN (NTSK),DBRT,B9,51,Upper Berth,,7
THIRD AC (3A),10,GUWAHATI (GHY),DBRT,B8,4,Lower Berth,,1
THIRD AC (3A),10,NEW JALPAIGURI (NJP),DBRT,B9,9,Lower Berth,,2
THIRD AC (3A),10,DIMAPUR (DMV),DBRT,B8,67,Upper Berth,,9
THIRD AC (3A),10,GUWAHATI (GHY),DBRT,B7,57,Lower Berth,,8
THIRD AC (3A),11,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),11,NEW JALPAIGURI (NJP),DBRT,B9,6,Upper Berth,,1
THIRD AC (3A),11,NEW TINSUKIA JN (NTSK),DBRT,B8,9,Lower Berth,,2
THIRD AC (3A),11,MARIANI JN (MXN),DBRT,B8,71,Side Lower Berth,,9
THIRD AC (3A),11,DIBRUGARH (DBRG),DBRT,B8,52,Lower Berth,,7
THIRD AC (3A),11,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B8,13,Middle Berth,,2
THIRD AC (3A),11,DIMAPUR (DMV),DBRT,B8,54,Upper Berth,,7
THIRD AC (3A),11,NEW TINSUKIA JN (NTSK),DBRT,B8,13,Middle Berth,,2
THIRD AC (3A),11,NEW BONGAIGAON (NBQ),DBRT,B9,58,Middle Berth,,8
THIRD AC (3A),11,MARIANI JN (MXN),DBRT,B9,17,Lower Berth,,3
THIRD AC (3A),11,NEW TINSUKIA JN (NTSK),DBRT,B9,36,Lower Berth,,5
THIRD AC (3A),12,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),12,DIBRUGARH (DBRG),DBRT,B9,15,Side Lower Berth,,2
THIRD AC (3A),12,DIBRUGARH (DBRG),DBRT,B9,14,Upper Berth,,2
THIRD AC (3A),12,GUWAHATI (GHY),DBRT,B8,1,Lower Berth,,1
THIRD AC (3A),12,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B8,3,Upper Berth,,1
THIRD AC (3A),12,DIBRUGARH (DBRG),DBRT,B9,31,Side Lower Berth,,4
THIRD AC (3A),12,NEW TINSUKIA JN (NTSK),DBRT,B8,3,Upper Berth,,1
THIRD AC (3A),12,DIMAPUR (DMV),DBRT,B8,66,Middle Berth,,9
THIRD AC (3A),12,DIBRUGARH (DBRG),DBRT,B8,47,Side Lower Berth,,6
THIRD AC (3A),12,NEW COOCH BEHAR (NCB),DBRT,B7,37,Middle Berth,,5
THIRD AC (3A),12,DIMAPUR (DMV),DBRT,B8,69,Middle Berth,,9
THIRD AC (3A),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),13,GUWAHATI (GHY),DBRT,B7,55,Side Lower Berth,,7
THIRD AC (3A),13,DIMAPUR (DMV),DBRT,B8,51,Upper Berth,,7
THIRD AC (3A),13,NEW TINSUKIA JN (NTSK),DBRT,B8,32,Side Upper Berth,,4
THIRD AC (3A),13,NEW JALPAIGURI (NJP),LUMDING JN (LMG),B7,72,Side Upper Berth,,9
THIRD AC (3A),13,KATIHAR JN (KIR),LUMDING JN (LMG),B7,71,Side Lower Berth,,9
THIRD AC (3A),13,NEW JALPAIGURI (NJP),LUMDING JN (LMG),B7,70,Upper Berth,,9
THIRD AC (3A),13,GUWAHATI (GHY),DBRT,B9,38,Upper Berth,,5
THIRD AC (3A),13,MARIANI JN (MXN),DBRT,B9,16,Side Upper Berth,,2
THIRD AC (3A),13,DIBRUGARH (DBRG),DBRT,B8,40,Side Upper Berth,,5
THIRD AC (3A),13,DIMAPUR (DMV),DBRT,B8,61,Middle Berth,,8
THIRD AC (3A),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),14,CHAPARMUKH JN (CPK),LUMDING JN (LMG),B7,63,Side Lower Berth,,8
THIRD AC (3A),14,GUWAHATI (GHY),LUMDING JN (LMG),B7,62,Upper Berth,,8
THIRD AC (3A),14,GUWAHATI (GHY),DBRT,B9,29,Middle Berth,,4
THIRD AC (3A),14,NAUGACHIA (NNA),LUMDING JN (LMG),B7,60,Lower Berth,,8
THIRD AC (3A),14,DIMAPUR (DMV),DBRT,B8,26,Middle Berth,,4
THIRD AC (3A),14,NEW TINSUKIA JN (NTSK),DBRT,B8,46,Upper Berth,,6
THIRD AC (3A),14,GUWAHATI (GHY),DBRT,B7,36,Lower Berth,,5
THIRD AC (3A),14,DIBRUGARH (DBRG),DBRT,B8,49,Lower Berth,,7
THIRD AC (3A),14,NEW TINSUKIA JN (NTSK),DBRT,B7,54,Upper Berth,,7
THIRD AC (3A),14,DIBRUGARH (DBRG),DBRT,B8,31,Side Lower Berth,,4
THIRD AC (3A),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),15,KATIHAR JN (KIR),DBRT,B8,12,Lower Berth,,2
THIRD AC (3A),15,GUWAHATI (GHY),DBRT,B7,52,Lower Berth,,7
THIRD AC (3A),15,GUWAHATI (GHY),DBRT,B7,51,Upper Berth,,7
THIRD AC (3A),15,GUWAHATI (GHY),DBRT,B7,50,Middle Berth,,7
THIRD AC (3A),15,GUWAHATI (GHY),DBRT,B9,18,Middle Berth,,3
THIRD AC (3A),15,DIBRUGARH (DBRG),DBRT,B8,58,Middle Berth,,8
THIRD AC (3A),15,MARIANI JN (MXN),DBRT,B8,59,Upper Berth,,8
THIRD AC (3A),15,NEW COOCH BEHAR (NCB),DBRT,B8,20,Lower Berth,,3
THIRD AC (3A),15,DIBRUGARH (DBRG),DBRT,B8,60,Lower Berth,,8
THIRD AC (3A),15,NEW TINSUKIA JN (NTSK),DBRT,B7,42,Middle Berth,,6
THIRD AC (3A),16,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),16,NEW TINSUKIA JN (NTSK),DBRT,B7,41,Lower Berth,,6
THIRD AC (3A),16,DIBRUGARH (DBRG),DBRT,B9,11,Upper Berth,,2
THIRD AC (3A),16,NEW BONGAIGAON (NBQ),DBRT,B7,40,Side Upper Berth,,5
THIRD AC (3A),16,GUWAHATI (GHY),DBRT,B8,6,Upper Berth,,1
THIRD AC (3A),16,DIMAPUR (DMV),DBRT,B8,27,Upper Berth,,4
THIRD AC (3A),16,NEW JALPAIGURI (NJP),DBRT,B7,17,Lower Berth,,3
THIRD AC (3A),16,DIBRUGARH (DBRG),DBRT,B8,29,Middle Berth,,4
THIRD AC (3A),16,GUWAHATI (GHY),DBRT,B7,35,Upper Berth,,5
THIRD AC (3A),16,GUWAHATI (GHY),DBRT,B8,11,Upper Berth,,2
THIRD AC (3A),16,GUWAHATI (GHY),DBRT,B7,53,Middle Berth,,7
THIRD AC (3A),17,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),17,DIBRUGARH (DBRG),DBRT,B7,31,Side Lower Berth,,4
THIRD AC (3A),17,DIMAPUR (DMV),DBRT,B7,30,Upper Berth,,4
THIRD AC (3A),17,DIMAPUR (DMV),DBRT,B7,10,Middle Berth,,2
THIRD AC (3A),17,DIBRUGARH (DBRG),DBRT,B8,57,Lower Berth,,8
THIRD AC (3A),17,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B8,38,Upper Berth,,5
THIRD AC (3A),17,DIBRUGARH (DBRG),DBRT,B8,39,Side Lower Berth,,5
THIRD AC (3A),17,NEW TINSUKIA JN (NTSK),DBRT,B8,19,Upper Berth,,3
THIRD AC (3A),17,DIBRUGARH (DBRG),DBRT,B8,41,Lower Berth,,6
THIRD AC (3A),17,DIBRUGARH (DBRG),DBRT,B7,23,Side Lower Berth,,3
THIRD AC (3A),17,DIBRUGARH (DBRG),DBRT,B7,22,Upper Berth,,3
THIRD AC (3A),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),18,DIBRUGARH (DBRG),DBRT,B8,64,Side Upper Berth,,8
THIRD AC (3A),18,NEW JALPAIGURI (NJP),DBRT,B7,20,Lower Berth,,3
THIRD AC (3A),18,NAUGACHIA (NNA),LUMDING JN (LMG),B7,59,Upper Berth,,8
THIRD AC (3A),18,NAUGACHIA (NNA),NEW JALPAIGURI (NJP),B8,7,Side Lower Berth,,1
THIRD AC (3A),18,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B6,18,Middle Berth,,3
THIRD AC (3A),18,NEW TINSUKIA JN (NTSK),DBRT,B8,8,Side Upper Berth,,1
THIRD AC (3A),18,GUWAHATI (GHY),DBRT,B7,34,Middle Berth,,5
THIRD AC (3A),18,GUWAHATI (GHY),DBRT,B7,33,Lower Berth,,5
THIRD AC (3A),18,NEW TINSUKIA JN (NTSK),DBRT,B7,32,Side Upper Berth,,4
THIRD AC (3A),18,DIBRUGARH (DBRG),DBRT,B6,23,Side Lower Berth,,3
THIRD AC (3A),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),19,GUWAHATI (GHY),DBRT,B7,9,Lower Berth,,2
THIRD AC (3A),19,NEW BONGAIGAON (NBQ),DBRT,B9,59,Upper Berth,,8
THIRD AC (3A),19,NEW COOCH BEHAR (NCB),DBRT,B8,17,Lower Berth,,3
THIRD AC (3A),19,DIBRUGARH (DBRG),DBRT,B8,18,Middle Berth,,3
THIRD AC (3A),19,NEW JALPAIGURI (NJP),LUMDING JN (LMG),B7,66,Middle Berth,,9
THIRD AC (3A),19,NEW JALPAIGURI (NJP),LUMDING JN (LMG),B7,65,Lower Berth,,9
THIRD AC (3A),19,MARIANI JN (MXN),DBRT,B8,21,Middle Berth,,3
THIRD AC (3A),19,DIMAPUR (DMV),DBRT,B7,3,Upper Berth,,1
THIRD AC (3A),19,MARIANI JN (MXN),DBRT,B7,2,Middle Berth,,1
THIRD AC (3A),19,DIBRUGARH (DBRG),DBRT,B8,44,Lower Berth,,6
THIRD AC (3A),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),20,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,50,Middle Berth,,7
THIRD AC (3A),20,DIBRUGARH (DBRG),DBRT,B7,39,Side Lower Berth,,5
THIRD AC (3A),20,NAUGACHIA (NNA),LUMDING JN (LMG),B7,58,Middle Berth,,8
THIRD AC (3A),20,DIBRUGARH (DBRG),DBRT,B5,47,Side Lower Berth,,6
THIRD AC (3A),20,NEW TINSUKIA JN (NTSK),DBRT,B8,7,Side Lower Berth,,1
THIRD AC (3A),20,DIBRUGARH (DBRG),DBRT,B7,15,Side Lower Berth,,2
THIRD AC (3A),20,DIMAPUR (DMV),DBRT,B7,14,Upper Berth,,2
THIRD AC (3A),20,DIMAPUR (DMV),DBRT,B7,13,Middle Berth,,2
THIRD AC (3A),20,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B5,62,Upper Berth,,8
THIRD AC (3A),20,DIMAPUR (DMV),DBRT,B7,11,Upper Berth,,2
THIRD AC (3A),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),21,LUMDING JN (LMG),DBRT,B6,4,Lower Berth,,1
THIRD AC (3A),21,DIBRUGARH (DBRG),DBRT,B9,39,Side Lower Berth,,5
THIRD AC (3A),21,NEW JALPAIGURI (NJP),LUMDING JN (LMG),B7,68,Lower Berth,,9
THIRD AC (3A),21,DIBRUGARH (DBRG),DBRT,B8,16,Side Upper Berth,,2
THIRD AC (3A),21,NEW TINSUKIA JN (NTSK),DBRT,B7,45,Middle Berth,,6
THIRD AC (3A),21,NEW TINSUKIA JN (NTSK),DBRT,B7,44,Lower Berth,,6
THIRD AC (3A),21,NEW COOCH BEHAR (NCB),LUMDING JN (LMG),B7,64,Side Upper Berth,,8
THIRD AC (3A),21,NEW TINSUKIA JN (NTSK),DBRT,B6,72,Side Upper Berth,,9
THIRD AC (3A),21,DANAPUR (DNR),PATLIPUTRA (PPTA),B6,53,Middle Berth,,7
THIRD AC (3A),21,DIBRUGARH (DBRG),DBRT,B8,24,Side Upper Berth,,3
THIRD AC (3A),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),22,BARAUNI JN (BJU),DBRT,B5,30,Upper Berth,,4
THIRD AC (3A),22,NEW TINSUKIA JN (NTSK),DBRT,B7,38,Upper Berth,,5
THIRD AC (3A),22,DIBRUGARH (DBRG),DBRT,B7,18,Middle Berth,,3
THIRD AC (3A),22,GUWAHATI (GHY),DBRT,B5,27,Upper Berth,,4
THIRD AC (3A),22,GUWAHATI (GHY),DBRT,B7,56,Side Upper Berth,,7
THIRD AC (3A),22,NEW JALPAIGURI (NJP),DBRT,B6,20,Lower Berth,,3
THIRD AC (3A),22,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B6,21,Middle Berth,,3
THIRD AC (3A),22,GUWAHATI (GHY),DBRT,B7,12,Lower Berth,,2
THIRD AC (3A),22,PRAYAGRAJ JN. (PRYJ),DD UPADHYAYA JN (DDU),B5,42,Middle Berth,,6
THIRD AC (3A),22,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,61,Middle Berth,,8
THIRD AC (3A),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),23,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B5,60,Lower Berth,,8
THIRD AC (3A),23,GUWAHATI (GHY),DBRT,B9,19,Upper Berth,,3
THIRD AC (3A),23,GUWAHATI (GHY),DBRT,B7,48,Side Upper Berth,,6
THIRD AC (3A),23,NEW JALPAIGURI (NJP),LUMDING JN (LMG),B7,67,Upper Berth,,9
THIRD AC (3A),23,DIBRUGARH (DBRG),DBRT,B7,25,Lower Berth,,4
THIRD AC (3A),23,NEW TINSUKIA JN (NTSK),DBRT,B7,43,Upper Berth,,6
THIRD AC (3A),23,NEW TINSUKIA JN (NTSK),DBRT,B6,71,Side Lower Berth,,9
THIRD AC (3A),23,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B5,72,Side Upper Berth,,9
THIRD AC (3A),23,RANGIYA JN (RNY),LUMDING JN (LMG),B7,61,Middle Berth,,8
THIRD AC (3A),23,DIBRUGARH (DBRG),DBRT,B4,67,Upper Berth,,9
THIRD AC (3A),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),24,DIBRUGARH (DBRG),DBRT,B7,19,Upper Berth,,3
THIRD AC (3A),24,KATIHAR JN (KIR),DBRT,B6,17,Lower Berth,,3
THIRD AC (3A),24,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,7,Side Lower Berth,,1
THIRD AC (3A),24,DIMAPUR (DMV),DBRT,B7,16,Side Upper Berth,,2
THIRD AC (3A),24,NAUGACHIA (NNA),DBRT,B5,65,Lower Berth,,9
THIRD AC (3A),24,NEW JALPAIGURI (NJP),DBRT,B5,44,Lower Berth,,6
THIRD AC (3A),24,PATLIPUTRA (PPTA),BARAUNI JN (BJU),B6,62,Upper Berth,,8
THIRD AC (3A),24,DIBRUGARH (DBRG),DBRT,B5,41,Lower Berth,,6
THIRD AC (3A),24,NAUGACHIA (NNA),DBRT,B5,21,Middle Berth,,3
THIRD AC (3A),24,NAUGACHIA (NNA),DBRT,B5,20,Lower Berth,,3
THIRD AC (3A),25,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),25,NEW TINSUKIA JN (NTSK),DBRT,B8,56,Side Upper Berth,,7
THIRD AC (3A),25,GUWAHATI (GHY),DBRT,B7,28,Lower Berth,,4
THIRD AC (3A),25,DIBRUGARH (DBRG),DBRT,B7,47,Side Lower Berth,,6
THIRD AC (3A),25,DIBRUGARH (DBRG),DBRT,B7,6,Upper Berth,,1
THIRD AC (3A),25,DIBRUGARH (DBRG),DBRT,B7,5,Middle Berth,,1
THIRD AC (3A),25,DIMAPUR (DMV),DBRT,B7,24,Side Upper Berth,,3
THIRD AC (3A),25,DIBRUGARH (DBRG),DBRT,B6,12,Lower Berth,,2
THIRD AC (3A),25,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,52,Lower Berth,,7
THIRD AC (3A),25,DIBRUGARH (DBRG),DBRT,B7,21,Middle Berth,,3
THIRD AC (3A),25,DIBRUGARH (DBRG),DBRT,B4,47,Side Lower Berth,,6
THIRD AC (3A),26,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),26,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,49,Lower Berth,,7
THIRD AC (3A),26,NEW JALPAIGURI (NJP),DBRT,B5,28,Lower Berth,,4
THIRD AC (3A),26,KATIHAR JN (KIR),GUWAHATI (GHY),B4,64,Side Upper Berth,,8
THIRD AC (3A),26,DIBRUGARH (DBRG),DBRT,B6,39,Side Lower Berth,,5
THIRD AC (3A),26,GUWAHATI (GHY),DBRT,B5,45,Middle Berth,,6
THIRD AC (3A),26,DIBRUGARH (DBRG),DBRT,B5,42,Middle Berth,,6
THIRD AC (3A),26,NEW JALPAIGURI (NJP),DBRT,B5,43,Upper Berth,,6
THIRD AC (3A),26,BARAUNI JN (BJU),DBRT,B5,22,Upper Berth,,3
THIRD AC (3A),26,NEW COOCH BEHAR (NCB),DBRT,B5,1,Lower Berth,,1
THIRD AC (3A),26,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,57,Lower Berth,,8
THIRD AC (3A),27,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),27,NEW BONGAIGAON (NBQ),GUWAHATI (GHY),B8,36,Lower Berth,,5
THIRD AC (3A),27,DIMAPUR (DMV),DBRT,B7,8,Side Upper Berth,,1
THIRD AC (3A),27,NEW TINSUKIA JN (NTSK),DBRT,B7,46,Upper Berth,,6
THIRD AC (3A),27,DIMAPUR (DMV),DBRT,B6,69,Middle Berth,,9
THIRD AC (3A),27,NEW JALPAIGURI (NJP),DBRT,B7,4,Lower Berth,,1
THIRD AC (3A),27,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B5,33,Lower Berth,,5
THIRD AC (3A),27,KATIHAR JN (KIR),DBRT,B5,12,Lower Berth,,2
THIRD AC (3A),27,DIMAPUR (DMV),DBRT,B7,1,Lower Berth,,1
THIRD AC (3A),27,KISHANGANJ (KNE),GUWAHATI (GHY),B4,27,Upper Berth,,4
THIRD AC (3A),27,NEW JALPAIGURI (NJP),DBRT,B5,29,Middle Berth,,4
THIRD AC (3A),28,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),28,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,8,Side Upper Berth,,1
THIRD AC (3A),28,MANSI JN (MNE),DBRT,B4,4,Lower Berth,,1
THIRD AC (3A),28,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B6,19,Upper Berth,,3
THIRD AC (3A),28,NEW TINSUKIA JN (NTSK),DBRT,B5,25,Lower Berth,,4
THIRD AC (3A),28,BARAUNI JN (BJU),NEW JALPAIGURI (NJP),B5,24,Side Upper Berth,,3
