category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,35,Upper Berth,,5
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,51,Upper Berth,,7
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,52,Lower Berth,,7
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,53,Middle Berth,,7
THIRD AC (3A),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,51,Upper Berth,,7
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,10,Middle Berth,,2
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,9,Lower Berth,,2
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,28,Lower Berth,,4
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,7,Side Lower Berth,,1
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,26,Middle Berth,,4
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,25,Lower Berth,,4
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,61,Middle Berth,,8
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,62,Upper Berth,,8
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,2,Middle Berth,,1
THIRD AC (3A),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,64,Side Upper Berth,,8
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,65,Lower Berth,,9
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,66,Middle Berth,,9
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,38,Upper Berth,,5
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,57,Lower Berth,,8
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,36,Lower Berth,,5
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,15,Side Lower Berth,,2
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,31,Side Lower Berth,,4
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,32,Side Upper Berth,,4
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,33,Lower Berth,,5
THIRD AC (3A),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,31,Side Lower Berth,,4
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,55,Side Lower Berth,,7
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,56,Side Upper Berth,,7
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,8,Side Upper Berth,,1
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,58,Middle Berth,,8
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,6,Upper Berth,,1
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,5,Middle Berth,,1
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,41,Lower Berth,,6
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,42,Middle Berth,,6
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,63,Side Lower Berth,,8
THIRD AC (3A),16,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,44,Lower Berth,,6
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,45,Middle Berth,,6
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,46,Upper Berth,,6
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,18,Middle Berth,,3
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,37,Middle Berth,,5
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,16,Side Upper Berth,,2
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,70,Upper Berth,,9
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,11,Upper Berth,,2
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,12,Lower Berth,,2
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,13,Middle Berth,,2
THIRD AC (3A),17,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,11,Upper Berth,,2
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,35,Upper Berth,,5
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,36,Lower Berth,,5
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,57,Lower Berth,,8
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,38,Upper Berth,,5
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,59,Upper Berth,,8
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,60,Lower Berth,,8
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,21,Middle Berth,,3
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,22,Upper Berth,,3
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,43,Upper Berth,,6
THIRD AC (3A),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,24,Side Upper Berth,,3
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,25,Lower Berth,,4
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,26,Middle Berth,,4
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,67,Upper Berth,,9
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,68,Lower Berth,,9
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,69,Middle Berth,,9
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,50,Middle Berth,,7
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,64,Side Upper Berth,,8
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,63,Side Lower Berth,,8
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,62,Upper Berth,,8
THIRD AC (3A),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,54,Upper Berth,,7
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,15,Side Lower Berth,,2
THIRD AC (3A),19,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,59,Upper Berth,,8
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,37,Middle Berth,,5
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,18,Middle Berth,,3
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,39,Side Lower Berth,,5
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,40,Side Upper Berth,,5
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,1,Lower Berth,,1
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,2,Middle Berth,,1
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,23,Side Lower Berth,,3
THIRD AC (3A),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,4,Lower Berth,,1
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,5,Middle Berth,,1
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,6,Upper Berth,,1
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,47,Side Lower Berth,,6
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,48,Side Upper Berth,,6
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,49,Lower Berth,,7
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,30,Upper Berth,,4
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,44,Lower Berth,,6
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,43,Upper Berth,,6
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,42,Middle Berth,,6
THIRD AC (3A),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,34,Middle Berth,,5
THIRD AC (3A),21,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,60,Lower Berth,,8
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,39,Side Lower Berth,,5
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,17,Lower Berth,,3
THIRD AC (3A),21,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,57,Lower Berth,,8
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,19,Upper Berth,,3
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,20,Lower Berth,,3
THIRD AC (3A),21,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,54,Upper Berth,,7
THIRD AC (3A),21,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,53,Middle Berth,,7
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,3,Upper Berth,,1
THIRD AC (3A),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,71,Side Lower Berth,,9
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,70,Upper Berth,,9
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,69,Middle Berth,,9
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,27,Upper Berth,,4
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,28,Lower Berth,,4
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,9,Lower Berth,,2
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,10,Middle Berth,,2
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,24,Side Upper Berth,,3
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,23,Side Lower Berth,,3
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,22,Upper Berth,,3
THIRD AC (3A),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,14,Upper Berth,,2
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,40,Side Upper Berth,,5
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,19,Upper Berth,,3
THIRD AC (3A),23,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,58,Middle Berth,,8
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,37,Middle Berth,,5
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,56,Side Upper Berth,,7
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,55,Side Lower Berth,,7
THIRD AC (3A),23,MIRZAPUR (MZP),DD UPADHYAYA JN (DDU),B2,34,Middle Berth,,5
THIRD AC (3A),23,MIRZAPUR (MZP),DD UPADHYAYA JN (DDU),B2,33,Lower Berth,,5
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,72,Side Upper Berth,,9
THIRD AC (3A),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),24,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,51,Upper Berth,,7
THIRD AC (3A),24,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,50,Middle Berth,,7
THIRD AC (3A),24,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,49,Lower Berth,,7
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,7,Side Lower Berth,,1
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,8,Side Upper Berth,,1
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,66,Middle Berth,,9
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,65,Lower Berth,,9
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,61,Middle Berth,,8
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,3,Upper Berth,,1
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,2,Middle Berth,,1
THIRD AC (3A),25,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,41,Lower Berth,,6
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,20,Lower Berth,,3
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,66,Middle Berth,,9
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,38,Upper Berth,,5
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,17,Lower Berth,,3
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,36,Lower Berth,,5
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,15,Side Lower Berth,,2
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,14,Upper Berth,,2
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,13,Middle Berth,,2
THIRD AC (3A),25,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B2,52,Lower Berth,,7
THIRD AC (3A),26,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,31,Side Lower Berth,,4
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,30,Upper Berth,,4
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,29,Middle Berth,,4
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,68,Lower Berth,,9
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,67,Upper Berth,,9
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,46,Upper Berth,,6
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,45,Middle Berth,,6
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,60,Lower Berth,,8
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,62,Upper Berth,,8
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,63,Side Lower Berth,,8
THIRD AC (3A),27,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,21,Middle Berth,,3
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,65,Lower Berth,,9
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,46,Upper Berth,,6
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,18,Middle Berth,,3
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,68,Lower Berth,,9
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,16,Side Upper Berth,,2
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,70,Upper Berth,,9
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,71,Side Lower Berth,,9
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,72,Side Upper Berth,,9
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,32,Side Upper Berth,,4
THIRD AC (3A),28,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,11,Upper Berth,,2
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,10,Middle Berth,,2
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,9,Lower Berth,,2
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,48,Side Upper Berth,,6
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,47,Side Lower Berth,,6
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,6,Upper Berth,,1
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,5,Middle Berth,,1
THIRD AC (3A),28,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,41,Lower Berth,,6
THIRD AC (3A),28,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,42,Middle Berth,,6
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,43,Upper Berth,,6
THIRD AC (3A),29,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,64,Side Upper Berth,,8
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,45,Middle Berth,,6
THIRD AC (3A),29,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,26,Middle Berth,,4
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,67,Upper Berth,,9
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,48,Side Upper Berth,,6
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,69,Middle Berth,,9
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,50,Middle Berth,,7
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,51,Upper Berth,,7
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,52,Lower Berth,,7
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B2,12,Lower Berth,,2
THIRD AC (3A),30,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,54,Upper Berth,,7
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,55,Side Lower Berth,,7
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,56,Side Upper Berth,,7
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,57,Lower Berth,,8
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,58,Middle Berth,,8
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,59,Upper Berth,,8
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,40,Side Upper Berth,,5
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,21,Middle Berth,,3
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,22,Upper Berth,,3
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,23,Side Lower Berth,,3
THIRD AC (3A),31,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,44,Lower Berth,,6
THIRD AC (3A),31,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,25,Lower Berth,,4
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,6,Upper Berth,,1
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,47,Side Lower Berth,,6
THIRD AC (3A),31,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,28,Lower Berth,,4
THIRD AC (3A),31,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,29,Middle Berth,,4
THIRD AC (3A),31,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,30,Upper Berth,,4
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,31,Side Lower Berth,,4
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,32,Side Upper Berth,,4
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,53,Middle Berth,,7
THIRD AC (3A),32,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,33,Lower Berth,,5
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,35,Upper Berth,,5
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,36,Lower Berth,,5
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,37,Middle Berth,,5
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,38,Upper Berth,,5
THIRD AC (3A),32,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,39,Side Lower Berth,,5
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,20,Lower Berth,,3
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,1,Lower Berth,,1
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,2,Middle Berth,,1
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,3,Upper Berth,,1
THIRD AC (3A),33,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),33,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,24,Side Upper Berth,,3
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,4,Lower Berth,,1
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,5,Middle Berth,,1
THIRD AC (3A),33,ARA JN (ARA),RAJENDRANAGAR T (RJPB),B1,27,Upper Berth,,4
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,8,Side Upper Berth,,1
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,9,Lower Berth,,2
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,10,Middle Berth,,2
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,11,Upper Berth,,2
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,12,Lower Berth,,2
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,13,Middle Berth,,2
THIRD AC (3A),34,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,14,Upper Berth,,2
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,15,Side Lower Berth,,2
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,16,Side Upper Berth,,2
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,17,Lower Berth,,3
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,18,Middle Berth,,3
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B1,19,Upper Berth,,3
AC 3 ECONOMY (3E),1,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,73,Lower Berth,,10
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,72,Side Upper Berth,,9
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,71,Side Lower Berth,,9
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,70,Upper Berth,,9
