category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,42,Side Upper Berth,,7
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,41,Side Lower Berth,,7
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,40,Upper Berth,,7
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,39,Lower Berth,,7
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,38,Upper Berth,,7
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A2,16,Upper Berth,,3
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A3,6,Side Upper Berth,,1
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,35,Side Lower Berth,,6
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,34,Upper Berth,,6
SECOND AC (2A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,13,Lower Berth,,3
SECOND AC (2A),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,52,Side Upper Berth,,9
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,51,Side Lower Berth,,9
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,30,Side Upper Berth,,5
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,9,Lower Berth,,2
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,7,Lower Berth,,2
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A2,6,Side Upper Berth,,1
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,26,Upper Berth,,5
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,25,Lower Berth,,5
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,24,Side Upper Berth,,4
SECOND AC (2A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,23,Side Lower Berth,,4
SECOND AC (2A),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,22,Upper Berth,,4
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,21,Lower Berth,,4
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,20,Upper Berth,,4
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,19,Lower Berth,,4
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,18,Side Upper Berth,,3
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,37,Lower Berth,,7
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,36,Side Upper Berth,,6
SECOND AC (2A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),A1,15,Lower Berth,,3
THIRD AC (3A),1,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,37,Middle Berth,,5
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,59,Upper Berth,,8
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,67,Upper Berth,,9
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,54,Upper Berth,,7
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,39,Side Lower Berth,,5
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,62,Upper Berth,,8
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,66,Middle Berth,,9
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,7,Side Lower Berth,,1
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,52,Lower Berth,,7
THIRD AC (3A),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,34,Middle Berth,,5
THIRD AC (3A),2,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,19,Upper Berth,,3
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,40,Side Upper Berth,,5
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,22,Upper Berth,,3
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,46,Upper Berth,,6
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,64,Side Upper Berth,,8
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,32,Side Upper Berth,,4
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,53,Middle Berth,,7
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,14,Upper Berth,,2
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,72,Side Upper Berth,,9
THIRD AC (3A),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,20,Lower Berth,,3
THIRD AC (3A),3,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,2,Middle Berth,,1
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,63,Side Lower Berth,,8
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,6,Upper Berth,,1
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,44,Lower Berth,,6
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,68,Lower Berth,,9
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,69,Middle Berth,,9
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,12,Lower Berth,,2
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,33,Lower Berth,,5
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,54,Upper Berth,,7
THIRD AC (3A),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,71,Side Lower Berth,,9
THIRD AC (3A),4,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,52,Lower Berth,,7
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,71,Side Lower Berth,,9
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,61,Middle Berth,,8
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,69,Middle Berth,,9
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,23,Side Lower Berth,,3
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,64,Side Upper Berth,,8
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,65,Lower Berth,,9
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,65,Lower Berth,,9
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,24,Side Upper Berth,,3
THIRD AC (3A),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,8,Side Upper Berth,,1
THIRD AC (3A),5,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,49,Lower Berth,,7
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,71,Side Lower Berth,,9
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,59,Upper Berth,,8
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,13,Middle Berth,,2
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,34,Middle Berth,,5
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,51,Upper Berth,,7
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,32,Side Upper Berth,,4
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,51,Upper Berth,,7
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,21,Middle Berth,,3
THIRD AC (3A),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,49,Lower Berth,,7
THIRD AC (3A),6,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,3,Upper Berth,,1
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,24,Side Upper Berth,,3
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,45,Middle Berth,,6
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,45,Middle Berth,,6
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,4,Lower Berth,,1
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,63,Side Lower Berth,,8
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,9,Lower Berth,,2
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,51,Upper Berth,,7
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,39,Side Lower Berth,,5
THIRD AC (3A),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,38,Upper Berth,,5
THIRD AC (3A),7,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,14,Upper Berth,,2
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,56,Side Upper Berth,,7
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,31,Side Lower Berth,,4
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,12,Lower Berth,,2
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,31,Side Lower Berth,,4
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,70,Upper Berth,,9
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,29,Middle Berth,,4
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,68,Lower Berth,,9
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,4,Lower Berth,,1
THIRD AC (3A),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,5,Middle Berth,,1
THIRD AC (3A),8,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,25,Lower Berth,,4
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,61,Middle Berth,,8
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,43,Upper Berth,,6
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,62,Upper Berth,,8
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,70,Upper Berth,,9
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,31,Side Lower Berth,,4
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,19,Upper Berth,,3
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,18,Middle Berth,,3
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,57,Lower Berth,,8
THIRD AC (3A),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,55,Side Lower Berth,,7
THIRD AC (3A),9,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,36,Lower Berth,,5
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,11,Upper Berth,,2
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,69,Middle Berth,,9
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,11,Upper Berth,,2
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,50,Middle Berth,,7
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,66,Middle Berth,,9
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,48,Side Upper Berth,,6
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,67,Upper Berth,,9
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,66,Middle Berth,,9
THIRD AC (3A),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,5,Middle Berth,,1
THIRD AC (3A),10,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,41,Lower Berth,,6
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,23,Side Lower Berth,,3
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,42,Middle Berth,,6
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,50,Middle Berth,,7
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,11,Upper Berth,,2
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,56,Side Upper Berth,,7
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,55,Side Lower Berth,,7
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,37,Middle Berth,,5
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,35,Upper Berth,,5
THIRD AC (3A),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,55,Side Lower Berth,,7
THIRD AC (3A),11,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,66,Middle Berth,,9
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,38,Upper Berth,,5
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,49,Lower Berth,,7
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,68,Lower Berth,,9
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,30,Upper Berth,,4
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,46,Upper Berth,,6
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,28,Lower Berth,,4
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,27,Upper Berth,,4
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,46,Upper Berth,,6
THIRD AC (3A),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,62,Upper Berth,,8
THIRD AC (3A),12,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,21,Middle Berth,,3
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,3,Upper Berth,,1
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,22,Upper Berth,,3
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,30,Upper Berth,,4
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,60,Lower Berth,,8
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,36,Lower Berth,,5
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,35,Upper Berth,,5
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,17,Lower Berth,,3
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,56,Side Upper Berth,,7
THIRD AC (3A),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,35,Upper Berth,,5
THIRD AC (3A),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,46,Upper Berth,,6
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,18,Middle Berth,,3
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,29,Middle Berth,,4
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,48,Side Upper Berth,,6
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,10,Middle Berth,,2
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,26,Middle Berth,,4
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,8,Side Upper Berth,,1
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,64,Side Upper Berth,,8
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,26,Middle Berth,,4
THIRD AC (3A),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,42,Middle Berth,,6
THIRD AC (3A),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,1,Lower Berth,,1
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,60,Lower Berth,,8
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,2,Middle Berth,,1
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),BEI,10,Middle Berth,,2
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,40,Side Upper Berth,,5
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,16,Side Upper Berth,,2
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,15,Side Lower Berth,,2
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,54,Upper Berth,,7
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,36,Lower Berth,,5
THIRD AC (3A),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,15,Side Lower Berth,,2
THIRD AC (3A),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,26,Middle Berth,,4
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,53,Middle Berth,,7
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,68,Lower Berth,,9
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,28,Lower Berth,,4
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,67,Upper Berth,,9
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,71,Side Lower Berth,,9
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,65,Lower Berth,,9
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,44,Lower Berth,,6
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,6,Upper Berth,,1
THIRD AC (3A),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,22,Upper Berth,,3
THIRD AC (3A),16,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,56,Side Upper Berth,,7
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,40,Side Upper Berth,,5
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,59,Upper Berth,,8
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,41,Lower Berth,,6
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,20,Lower Berth,,3
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,61,Middle Berth,,8
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,62,Upper Berth,,8
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,34,Middle Berth,,5
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,16,Side Upper Berth,,2
THIRD AC (3A),16,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,72,Side Upper Berth,,9
THIRD AC (3A),17,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,6,Upper Berth,,1
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,33,Lower Berth,,5
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,48,Side Upper Berth,,6
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,69,Middle Berth,,9
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,47,Side Lower Berth,,6
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,51,Upper Berth,,7
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,45,Middle Berth,,6
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,24,Side Upper Berth,,3
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,63,Side Lower Berth,,8
THIRD AC (3A),17,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,2,Middle Berth,,1
THIRD AC (3A),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,36,Lower Berth,,5
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,20,Lower Berth,,3
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,58,Middle Berth,,8
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,21,Middle Berth,,3
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,57,Lower Berth,,8
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,41,Lower Berth,,6
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,42,Middle Berth,,6
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,14,Upper Berth,,2
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,53,Middle Berth,,7
THIRD AC (3A),18,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,52,Lower Berth,,7
THIRD AC (3A),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,61,Middle Berth,,8
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,13,Middle Berth,,2
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,28,Lower Berth,,4
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,49,Lower Berth,,7
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,27,Upper Berth,,4
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,11,Upper Berth,,2
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,25,Lower Berth,,4
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,4,Lower Berth,,1
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,43,Upper Berth,,6
THIRD AC (3A),19,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,55,Side Lower Berth,,7
THIRD AC (3A),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,16,Side Upper Berth,,2
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,37,Middle Berth,,5
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,38,Upper Berth,,5
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B9,1,Lower Berth,,1
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,37,Middle Berth,,5
